Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:20:24:12.507,61,0.0332876220,0.2738806009,0.0777294934,0.0000000000,0.0000000000,0.0611414872,0.0000000000,0.0324031189,0.2740424275,0.0535065196,0.0000000000,0.0000000000,0.0611819290,0.0000000000,0.0299954470,0.0107407654,0.0000000000,0.0630615279,0.0775480419,0.0542816035,0.1543266773,0.0358433276,0.0000000000,0.1372098625,0.1169330850,0.0000000000,0.0000000000,0.0442780778,0.0439408384,0.1357462853,0.1253437698,0.0904575959,0.0334908292,0.1562280506,0.0901265815,0.0484006777,0.0474349931,0.1031336710,0.0969770923,0.0296683740,0.0278765131,0.0955158845,0.0940405056,0.1218712553,0.0000000000,0.0000000000,0.0280772820,0.0872642696,0.0957793817,0.1350530684,0.1338352412,0.0000014329,0.0000000000,0.0000000000,0.0000000000,-0.0322282054,0.1674908251,-0.0054479800,0.0468187816,0.1674894243,0.0079127522
20:20:24:13.508,61,0.0319742523,0.2735332847,0.0780912414,0.0000000000,0.0000000000,0.0607468486,0.0000000000,0.0311930925,0.2736995518,0.0531685427,0.0000000000,0.0000000000,0.0607864298,0.0000000000,0.0293169264,0.0106598008,0.0000000000,0.0569461696,0.0690675378,0.0473516174,0.1476804763,0.0363076888,0.0000000000,0.1273392886,0.1051175371,0.0000000000,0.0000000000,0.0425498262,0.0419647135,0.1303666383,0.1197100058,0.0859734043,0.0325223580,0.1565135717,0.0912633166,0.0481288806,0.0471891463,0.0928701162,0.0867129937,0.0292665735,0.0274421014,0.0957061723,0.0942270756,0.1152745262,0.0000000000,0.0000000000,0.0278003681,0.0825599134,0.0899936035,0.1285730451,0.1263842136,0.0000014189,0.0000000000,0.0000000000,0.0000000000,-0.0320257656,0.1672801375,-0.0054068333,0.0470383540,0.1672787666,0.0079396451
20:20:24:14.509,61,0.0314790271,0.2728673816,0.0775478482,0.0000000000,0.0000000000,0.0601866432,0.0000000000,0.0307329949,0.2730270326,0.0535503924,0.0000000000,0.0000000000,0.0602251329,0.0000000000,0.0279080700,0.0105925901,0.0000000000,0.0487950854,0.0570078790,0.0406050682,0.1422251612,0.0366736129,0.0000000000,0.1000976488,0.0800391883,0.0000000000,0.0000000000,0.0402723774,0.0394473858,0.1186946779,0.1085084975,0.0783195123,0.0306430757,0.1578040421,0.0982034802,0.0478841327,0.0469858535,0.0774046481,0.0731492937,0.0287457537,0.0269043446,0.0943464860,0.0929292440,0.1098299474,0.0000000000,0.0000000000,0.0275366381,0.0748406053,0.0811530799,0.1176767945,0.1137889102,0.0000012994,0.0000000000,0.0000000000,0.0000000000,-0.0322580040,0.1668703556,-0.0054324358,0.0467142500,0.1668689698,0.0078653023
20:20:24:15.511,61,0.0312790237,0.2746633887,0.0755357072,0.0000000000,0.0000000000,0.0594099611,0.0000000000,0.0305594318,0.2747991085,0.0552612133,0.0000000000,0.0000000000,0.0594458282,0.0000000000,0.0263639260,0.0107725793,0.0000000000,0.0419031791,0.0471054316,0.0348242186,0.1378929168,0.0371247344,0.0000000000,0.0675203130,0.0497143939,0.0000000000,0.0000000000,0.0382735319,0.0372566320,0.1099121496,0.0988805890,0.0713266581,0.0281623788,0.1712164432,0.1173955575,0.0477526002,0.0469156317,0.0634981021,0.0607354604,0.0281774774,0.0263271667,0.0852866769,0.0841371790,0.1045757607,0.0000000000,0.0000000000,0.0271900315,0.0675987452,0.0735591501,0.1096121818,0.1044336930,0.0000002323,0.0000000000,0.0000000000,0.0000000000,-0.0332824811,0.1679591238,-0.0056421608,0.0454937406,0.1679577678,0.0077108848
20:20:24:16.512,61,0.0308560319,0.2765308321,0.0736576691,0.0000000000,0.0000000000,0.0587664321,0.0000000000,0.0301574357,0.2766438127,0.0568942279,0.0000000000,0.0000000000,0.0588008873,0.0000000000,0.0250711963,0.0110492613,0.0000000000,0.0370251462,0.0395039953,0.0309115686,0.1361911595,0.0372336358,0.0000000000,0.0179080684,0.0127865719,0.0000000000,0.0000000000,0.0372591987,0.0361589156,0.1045590341,0.0938920006,0.0676074028,0.0256814789,0.2225384563,0.1621069610,0.0481911972,0.0474289246,0.0532313660,0.0518125817,0.0276598651,0.0258190390,0.0833144858,0.0822402909,0.0986186266,0.0000000000,0.0000000000,0.0269811973,0.0625023991,0.0681429878,0.1033017263,0.0976951122,0.0000000781,0.0000000000,0.0000000000,0.0000000000,-0.0342594236,0.1690922678,-0.0058476431,0.0443540402,0.1690909415,0.0075695459
20:20:24:17.513,61,0.0274090525,0.2770475745,0.0738185123,0.0000000000,0.0000000000,0.0583164208,0.0000000000,0.0269569978,0.2771631181,0.0567040667,0.0000000000,0.0000000000,0.0583501831,0.0000000000,0.0241658613,0.0114192702,0.0000000000,0.0343746953,0.0353266560,0.0287803914,0.1355461329,0.0372892171,0.0000000000,0.0017223390,0.0000000000,0.0000000000,0.0123237716,0.0367626809,0.0356067158,0.1021510959,0.0915648341,0.0658205003,0.0238466486,0.2468032539,0.1842926592,0.0528876856,0.0518479906,0.0481781475,0.0472085141,0.0273050666,0.0254628398,0.0928523168,0.0916150212,0.0936947539,0.0000000000,0.0000000000,0.0269240569,0.0601540878,0.0656644702,0.1004467681,0.0946145207,0.0000000212,0.0000000000,0.0000000000,0.0000000000,-0.0341430679,0.1694090366,-0.0058389199,0.0444485061,0.1694076806,0.0076001394
20:20:24:18.514,61,0.0261037517,0.2808634639,0.0733384714,0.0000000000,0.0000000000,0.0576917827,0.0000000000,0.0257154107,0.2809751630,0.0569637679,0.0000000000,0.0000000000,0.0577247888,0.0000000000,0.0233996417,0.0116279488,0.0000000000,0.0325164124,0.0327914469,0.0274214856,0.1354134232,0.0374178775,0.0000000000,0.0000000000,0.0000000000,0.0538790226,0.0769721940,0.0364429057,0.0352436937,0.1010209322,0.0905390009,0.0647799298,0.0222999249,0.2668480575,0.2033102959,0.0570856817,0.0556436963,0.0453375243,0.0446264111,0.0271149725,0.0252528861,0.0946086571,0.0933468267,0.0914622247,0.0000000000,0.0000000000,0.0268385690,0.0586853959,0.0641390905,0.0989475325,0.0929485261,0.0000000374,0.0000000000,0.0000000000,0.0000000000,-0.0342856906,0.1717399061,-0.0059455675,0.0441417433,0.1717386991,0.0076536285
20:20:24:19.515,61,0.0250608791,0.2828867137,0.0733870491,0.0000000000,0.0000000000,0.0569930859,0.0000000000,0.0247062165,0.2830002606,0.0568284802,0.0000000000,0.0000000000,0.0570254438,0.0000000000,0.0227098223,0.0118462201,0.0000000000,0.0312309619,0.0310034491,0.0264089964,0.1360003054,0.0373984911,0.0000000000,0.0000000000,0.0000000000,0.0706291497,0.0960195214,0.0362996161,0.0350665301,0.1002746448,0.0899055973,0.0640787855,0.0211869627,0.2768706381,0.2133231014,0.0606564023,0.0590884760,0.0432624184,0.0427587889,0.0269321762,0.0250684600,0.0951553658,0.0938890725,0.0899276286,0.0000000000,0.0000000000,0.0268696304,0.0575703718,0.0629992187,0.0978561267,0.0917806849,0.0000000813,0.0000000000,0.0000000000,0.0000000000,-0.0341968983,0.1729771942,-0.0059737591,0.0441614762,0.1729760021,0.0077133249
20:20:24:20.516,61,0.0242280215,0.2838147581,0.0727594346,0.0000000000,0.0000000000,0.0564649664,0.0000000000,0.0238896441,0.2839208543,0.0573464632,0.0000000000,0.0000000000,0.0564971566,0.0000000000,0.0222320892,0.0121203437,0.0000000000,0.0302880090,0.0297383461,0.0256492961,0.1411891729,0.0371920615,0.0000000000,0.0000000000,0.0000000000,0.1360460967,0.1522093117,0.0365255848,0.0352638401,0.1002909765,0.0900270343,0.0639509708,0.0202879477,0.3268597126,0.2579886317,0.0708685741,0.0686653927,0.0418966524,0.0415168218,0.0268347561,0.0249824859,0.0960005224,0.0947381556,0.0888207182,0.0000000000,0.0000000000,0.0269999802,0.0567638688,0.0621967986,0.0970324129,0.0909276307,0.0000000878,0.0000000000,0.0000000000,0.0000000000,-0.0345052034,0.1735417396,-0.0060476651,0.0437794775,0.1735405475,0.0076721115
20:20:24:21.517,61,0.0234898124,0.2837790549,0.0723516867,0.0000000000,0.0000000000,0.0561763979,0.0000000000,0.0231603552,0.2838798463,0.0577085987,0.0000000000,0.0000000000,0.0562088341,0.0000000000,0.0219509937,0.0124891447,0.0000000000,0.0295821913,0.0287564136,0.0250855852,0.1495408118,0.0368137769,0.0000000000,0.0000000000,0.0000000000,0.1617699862,0.1737969369,0.0369914472,0.0357079394,0.1006415114,0.0905287862,0.0643302575,0.0195351075,0.3468341529,0.2767802477,0.0815272629,0.0788808540,0.0408432558,0.0405648947,0.0267898571,0.0249656066,0.0975610614,0.0963390693,0.0880549625,0.0000000000,0.0000000000,0.0273457468,0.0561766252,0.0616357401,0.0963815227,0.0902842209,0.0000000793,0.0000000000,0.0000000000,0.0000000000,-0.0347232409,0.1735180169,-0.0060850168,0.0435343087,0.1735168546,0.0076281130
20:20:24:22.517,61,0.0230925903,0.2845249474,0.0711996853,0.0000000000,0.0000000000,0.0560655519,0.0000000000,0.0227585100,0.2846109867,0.0587623678,0.0000000000,0.0000000000,0.0560986027,0.0000000000,0.0217177775,0.0128599033,0.0000000000,0.0290912483,0.0280812290,0.0247104783,0.1524008214,0.0366927721,0.0000000000,0.0000000000,0.0000000000,0.1310616136,0.1543801427,0.0375593826,0.0362521671,0.1037468910,0.0934687629,0.0650734454,0.0189162921,0.3535316288,0.2822455466,0.0853393823,0.0825522393,0.0402572192,0.0400277637,0.0268531460,0.0250284318,0.0988686755,0.0976500735,0.0876663774,0.0000000000,0.0000000000,0.0276232436,0.0560009256,0.0615081340,0.0962058976,0.0900852308,0.0000001063,0.0000000000,0.0000000000,0.0000000000,-0.0353545137,0.1739687920,-0.0062120180,0.0428377315,0.1739676148,0.0075260359
20:20:24:23.518,61,0.0222600996,0.2845015526,0.0705018565,0.0000000000,0.0000000000,0.0557711050,0.0000000000,0.0219642147,0.2845782638,0.0594490208,0.0000000000,0.0000000000,0.0558041930,0.0000000000,0.0214232244,0.0130669288,0.0000000000,0.0285754893,0.0275079180,0.0243613441,0.1535086781,0.0364283882,0.0000000000,0.0000000000,0.0000000000,0.1260553449,0.1514449120,0.0376174189,0.0363184586,0.1046664789,0.0944869518,0.0652524531,0.0183210280,0.3199678361,0.2588218451,0.0867652372,0.0839324668,0.0396686308,0.0394885316,0.0268232618,0.0250122864,0.0988048092,0.0975961313,0.0871413797,0.0000000000,0.0000000000,0.0276854020,0.0556484945,0.0612083748,0.0959154591,0.0898230746,0.0000000872,0.0000000000,0.0000000000,0.0000000000,-0.0357677639,0.1739513874,-0.0062839533,0.0424179845,0.1739501804,0.0074515780
20:20:24:24.520,61,0.0184154753,0.2841936350,0.0701396242,0.0000000000,0.0000000000,0.0555392094,0.0000000000,0.0182764605,0.2842653692,0.0598106086,0.0000000000,0.0000000000,0.0555723086,0.0000000000,0.0212259386,0.0131977191,0.0000000000,0.0281412937,0.0270590559,0.0241059251,0.1540074199,0.0361956917,0.0000000000,0.0000000000,0.0000000000,0.1422308832,0.1601026654,0.0375101641,0.0362251289,0.1053285524,0.0953148752,0.0654631108,0.0177940987,0.3123559952,0.2533092797,0.0872079283,0.0843737498,0.0391807295,0.0390371792,0.0267677996,0.0249611381,0.0982096046,0.0970035046,0.0867078677,0.0000000000,0.0000000000,0.0277381632,0.0553403571,0.0609470978,0.0956467688,0.0895620063,0.0000000879,0.0000000000,0.0000000000,0.0000000000,-0.0359865166,0.1737614870,-0.0063153268,0.0422014445,0.1737602800,0.0074053043
20:20:24:25.520,61,0.0161233898,0.2809892893,0.0686823875,0.0000000000,0.0000000000,0.0555148497,0.0000000000,0.0160508528,0.2810409963,0.0612461418,0.0000000000,0.0000000000,0.0555483811,0.0000000000,0.0210133716,0.0134534165,0.0000000000,0.0277682841,0.0266857930,0.0238557048,0.1541036367,0.0360222757,0.0000000000,0.0000000000,0.0000000000,0.1431187242,0.1597412229,0.0372746922,0.0360051282,0.1055238843,0.0956614763,0.0655053034,0.0173504557,0.3059930205,0.2447982728,0.0870024785,0.0842409506,0.0387077704,0.0385756530,0.0266126115,0.0248166844,0.0984849259,0.0972811356,0.0859212354,0.0000000000,0.0000000000,0.0279345829,0.0549939834,0.0606481470,0.0951742083,0.0891449898,0.0000001056,0.0000000000,0.0000000000,0.0000000000,-0.0368628986,0.1717960387,-0.0063944119,0.0413387828,0.1717948318,0.0071703247
20:20:24:26.521,61,0.0128211947,0.2740819454,0.0666652173,0.0000000000,0.0000000000,0.0557493083,0.0000000000,0.0127981026,0.2741061449,0.0632958934,0.0000000000,0.0000000000,0.0557846017,0.0000000000,0.0209679939,0.0143964244,0.0000000000,0.0275097564,0.0263990611,0.0236845687,0.1543652117,0.0360951126,0.0000000000,0.0000000000,0.0000000000,0.1527734995,0.1691622883,0.0370043740,0.0357689634,0.1057200953,0.0959505737,0.0657500774,0.0170055032,0.3031833470,0.2414837182,0.0867978632,0.0841025561,0.0382933058,0.0381364450,0.0263909586,0.0245952234,0.1021156162,0.1008088365,0.0845613480,0.0000000000,0.0000000000,0.0282748919,0.0546203628,0.0603359267,0.0945302397,0.0885943845,0.0000000773,0.0000000000,0.0000000000,0.0000000000,-0.0381242372,0.1675648540,-0.0064470996,0.0401537083,0.1675634831,0.0067900531
20:20:24:27.523,61,0.0107270638,0.2685493827,0.0654030740,0.0000000000,0.0000000000,0.0560484417,0.0035476377,0.0107251238,0.2685573101,0.0645484999,0.0000000000,0.0000000000,0.0560855530,0.0040203165,0.0209026542,0.0150913028,0.0000000000,0.0272906702,0.0261854548,0.0235651173,0.1545289010,0.0361877382,0.0000000000,0.0000000000,0.0000000000,0.1556810141,0.1718509793,0.0366467610,0.0354473889,0.1059227809,0.0962413624,0.0658957660,0.0167062618,0.3006308675,0.2370762080,0.0862919614,0.0836620033,0.0379623100,0.0377701782,0.0261309054,0.0243410543,0.1061166823,0.1047501266,0.0834349468,0.0000000000,0.0000000000,0.0285824053,0.0542383939,0.0600237697,0.0938865840,0.0880578533,0.0000000742,0.0000000000,0.0000000000,0.0000000000,-0.0389007516,0.1641776711,-0.0064429278,0.0394158028,0.1641761810,0.0065281270
20:20:24:28.524,61,0.0095640561,0.2659720182,0.0646739975,0.0000000000,0.0000000000,0.0562980101,0.0063679051,0.0095718130,0.2659707665,0.0652723238,0.0000000000,0.0000000000,0.0563364886,0.0068792226,0.0208523013,0.0156526603,0.0000000000,0.0270867404,0.0259988885,0.0234939735,0.1544487476,0.0364298895,0.0000000000,0.0000000000,0.0000000000,0.1566226929,0.1729152352,0.0363749787,0.0352033675,0.1062398776,0.0966101512,0.0660813972,0.0164335202,0.2994785607,0.2352498472,0.0858238414,0.0832476988,0.0377292633,0.0374871753,0.0259528998,0.0241483636,0.1106937602,0.1092257723,0.0826352984,0.0000000000,0.0000000000,0.0288175065,0.0539362393,0.0597466566,0.0933457986,0.0875992775,0.0000000915,0.0000000000,0.0000000000,0.0000000000,-0.0393472128,0.1625992954,-0.0064530601,0.0389865376,0.1625977457,0.0063938764
20:20:24:29.525,61,0.0086789019,0.2642008066,0.0642513037,0.0000000000,0.0000000000,0.0564777851,0.0081364550,0.0086911386,0.2641944885,0.0656640008,0.0000000000,0.0000000000,0.0565172955,0.0086644813,0.0207658112,0.0159575772,0.0000000000,0.0269301813,0.0258864164,0.0234299190,0.1541192383,0.0365042947,0.0000000000,0.0000000000,0.0000000000,0.1416552812,0.1607450843,0.0360811986,0.0349356271,0.1064620242,0.0969230011,0.0662019849,0.0162095502,0.2946551442,0.2296343297,0.0848361924,0.0825542808,0.0375520028,0.0372736230,0.0257458668,0.0239434000,0.1112655699,0.1097919643,0.0821614787,0.0000000000,0.0000000000,0.0290357228,0.0537103787,0.0595601872,0.0928537250,0.0871882662,0.0000001353,0.0000000000,0.0000000000,0.0000000000,-0.0395903476,0.1615149230,-0.0064488472,0.0387385860,0.1615133286,0.0063101151
20:20:24:30.526,61,0.0079497267,0.2618297040,0.0635486394,0.0000000000,0.0000000000,0.0566571467,0.0094480477,0.0079637012,0.2618147433,0.0663729459,0.0000000000,0.0000000000,0.0566979833,0.0099882623,0.0206873603,0.0164040644,0.0000000000,0.0268074535,0.0258012619,0.0233471859,0.1536295414,0.0368417464,0.0000000000,0.0000000000,0.0000000000,0.1358807385,0.1560714096,0.0358595476,0.0347425751,0.1067613959,0.0972637385,0.0663514659,0.0160252471,0.2918936312,0.2263219804,0.0838453397,0.0818137079,0.0374394394,0.0371044949,0.0255418308,0.0237243213,0.1115741730,0.1100876406,0.0817012116,0.0000000000,0.0000000000,0.0291057769,0.0534487143,0.0593234263,0.0923038125,0.0867044032,0.0000001674,0.0000000000,0.0000000000,0.0000000000,-0.0400272086,0.1600628644,-0.0064603360,0.0383239314,0.1600612402,0.0061855102
