Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:19:31:52.250,61,0.0016365504,0.2078619897,0.0787686259,0.0000000000,0.0000000000,0.0786788166,0.0227816496,0.0016298261,0.2079671621,0.0500773005,0.0000000000,0.0000000000,0.0787781179,0.0233733691,0.0531066544,0.0059533971,0.0000000000,0.1401719302,0.1652848721,0.1109546795,0.1908156127,0.0479489528,0.0000000000,0.1256258637,0.1138745323,0.0000000000,0.0000000000,0.0548348948,0.0552406572,0.1911024153,0.1760822684,0.1209640577,0.0503994934,0.1531821340,0.0785782263,0.0519411862,0.0516154878,0.1894237101,0.1804482937,0.0298845153,0.0278877690,0.0920270756,0.0908300504,0.1200327575,0.0000000000,0.0000000000,0.0300439578,0.0917998180,0.1005217060,0.1393273324,0.1413661391,0.0000027256,0.0000000000,0.0000000000,0.0000000000,-0.0303438902,0.1270987540,-0.0038769578,0.0477293506,0.1271212250,0.0060979179
20:19:31:53.251,61,0.0015146753,0.2066697031,0.0797439069,0.0000000000,0.0000000000,0.0789068714,0.0244507715,0.0015084548,0.2067834437,0.0491732433,0.0000000000,0.0000000000,0.0790087134,0.0251137055,0.0530766249,0.0062891319,0.0000000000,0.1420404613,0.1673005819,0.1111451015,0.1914233714,0.0484416969,0.0000000000,0.1252324730,0.1136174053,0.0000000000,0.0000000000,0.0549018905,0.0553103015,0.1929878592,0.1769165099,0.1210952327,0.0505027175,0.1530766189,0.0784955919,0.0518579520,0.0515379161,0.1897757202,0.1806102097,0.0299268197,0.0279025361,0.0933136642,0.0920716822,0.1198808178,0.0000000000,0.0000000000,0.0299307760,0.0920693278,0.1009211540,0.1395808011,0.1416885853,0.0000020482,0.0000000000,0.0000000000,0.0000000000,-0.0297988318,0.1263732314,-0.0037853718,0.0483247936,0.1263956875,0.0061383154
20:19:31:54.252,61,0.0013985415,0.2040174603,0.0812359676,0.0000000000,0.0000000000,0.0792802647,0.0276289620,0.0013927994,0.2041436285,0.0477757491,0.0000000000,0.0000000000,0.0793842748,0.0284101982,0.0531872027,0.0065353848,0.0000000000,0.1434024423,0.1693646610,0.1110816598,0.1710709035,0.0487189479,0.0000000000,0.1255227774,0.1138947457,0.0000000000,0.0000000000,0.0552383065,0.0556600578,0.1971774846,0.1808600277,0.1232835874,0.0508143120,0.1527696699,0.0782256052,0.0517286249,0.0514130518,0.1903213561,0.1809477359,0.0299017783,0.0278637316,0.0938601419,0.0925888345,0.1198664904,0.0000000000,0.0000000000,0.0296180863,0.0924665257,0.1013761759,0.1396062523,0.1417290568,0.0000005795,0.0000000000,0.0000000000,0.0000000000,-0.0289578456,0.1247568280,-0.0036310265,0.0492390320,0.1247792020,0.0061735203
20:19:31:55.253,61,0.0012895371,0.2017667443,0.0816700011,0.0000000000,0.0000000000,0.0796915293,0.0314724073,0.0012842433,0.2018951625,0.0474042632,0.0000000000,0.0000000000,0.0797975734,0.0323534161,0.0533187799,0.0068632648,0.0000000000,0.1443774849,0.1704546213,0.1111127809,0.1658418775,0.0489659645,0.0000000000,0.1253419816,0.1138501614,0.0000000000,0.0000000000,0.0554953516,0.0559317768,0.1994630992,0.1825199574,0.1242215410,0.0511094481,0.1524116993,0.0779567808,0.0515913069,0.0512978286,0.1907013506,0.1810935885,0.0298774727,0.0278299898,0.0941042975,0.0928095430,0.1199966967,0.0000000000,0.0000000000,0.0294147320,0.0928678215,0.1018529683,0.1394855082,0.1416741014,0.0000001430,0.0000000000,0.0000000000,0.0000000000,-0.0287376046,0.1233819425,-0.0035632988,0.0495105907,0.1234042868,0.0061384384
20:19:31:56.254,61,0.0011880816,0.2007264048,0.0819683522,0.0000000000,0.0000000000,0.0800986066,0.0333790556,0.0011832048,0.2008566409,0.0471757203,0.0000000000,0.0000000000,0.0802065209,0.0343046635,0.0535023250,0.0071024681,0.0000000000,0.1452405602,0.1713499725,0.1111665815,0.1632202268,0.0493257120,0.0000000000,0.1253612787,0.1137934029,0.0000000000,0.0000000000,0.0557720251,0.0562129542,0.2011661679,0.1838302910,0.1250025034,0.0514079779,0.1520971954,0.0777133107,0.0514702275,0.0511926673,0.1912362278,0.1813891083,0.0298825279,0.0278076865,0.0944307074,0.0931135118,0.1201464385,0.0000000000,0.0000000000,0.0292121023,0.0933368057,0.1023627445,0.1394662261,0.1416701525,0.0000000572,0.0000000000,0.0000000000,0.0000000000,-0.0286013000,0.1227468029,-0.0035279614,0.0496953614,0.1227691099,0.0061292937
20:19:31:57.255,61,0.0010941023,0.2006097883,0.0816710293,0.0000000000,0.0000000000,0.0804898068,0.0342126936,0.0010896116,0.2007370442,0.0474778116,0.0000000000,0.0000000000,0.0805992484,0.0351493768,0.0536273718,0.0072253654,0.0000000000,0.1458877027,0.1720581055,0.1112051457,0.1621374190,0.0492955483,0.0000000000,0.1251025349,0.1137362123,0.0000000000,0.0000000000,0.0559910238,0.0564445257,0.2025868893,0.1853038967,0.1254838258,0.0516452976,0.1516971588,0.0774306729,0.0513303205,0.0510583334,0.1917445362,0.1817795634,0.0298676360,0.0278016198,0.0949517861,0.0936300233,0.1201950386,0.0000000000,0.0000000000,0.0290182419,0.0936801508,0.1028010249,0.1394643486,0.1417625099,0.0000000405,0.0000000000,0.0000000000,0.0000000000,-0.0287847128,0.1226743832,-0.0035484626,0.0495155491,0.1226966828,0.0061034951
20:19:31:58.256,61,0.0010072865,0.2002142817,0.0811167955,0.0000000000,0.0000000000,0.0807187781,0.0347863324,0.0010031522,0.2003358901,0.0480389073,0.0000000000,0.0000000000,0.0808297545,0.0357220508,0.0536661632,0.0073915496,0.0000000000,0.1465544254,0.1726714373,0.1114965975,0.1645345390,0.0491868965,0.0000000000,0.1249612570,0.1138825715,0.0000000000,0.0000000000,0.0561329238,0.0566099100,0.2033592165,0.1860895306,0.1256030798,0.0517680645,0.1514629573,0.0772818252,0.0512073226,0.0509424992,0.1922057420,0.1821440309,0.0299188755,0.0278624799,0.0955246016,0.0942032486,0.1202565953,0.0000000000,0.0000000000,0.0288422871,0.0940580294,0.1033162922,0.1395996362,0.1419950128,0.0000000426,0.0000000000,0.0000000000,0.0000000000,-0.0291257724,0.1224304289,-0.0035832827,0.0491809919,0.1224527657,0.0060501173
20:19:31:59.257,61,0.0009272147,0.2004845887,0.0799438879,0.0000000000,0.0000000000,0.0807453170,0.0347946361,0.0009234092,0.2005950660,0.0492502004,0.0000000000,0.0000000000,0.0808568373,0.0357193798,0.0533886552,0.0075029968,0.0000000000,0.1465943307,0.1728028059,0.1115784571,0.1710353196,0.0491595827,0.0000000000,0.1244160309,0.1135945916,0.0000000000,0.0000000000,0.0560514443,0.0565311387,0.2035668492,0.1863004416,0.1253013462,0.0515548550,0.1515790373,0.0773971081,0.0510297529,0.0507671759,0.1920648813,0.1819768548,0.0300185103,0.0279601794,0.0965593681,0.0952749923,0.1201032028,0.0000000000,0.0000000000,0.0285868533,0.0941227600,0.1034767628,0.1397459060,0.1421718001,0.0000001294,0.0000000000,0.0000000000,0.0000000000,-0.0298595838,0.1225914881,-0.0036784161,0.0484688841,0.1226137951,0.0059705069
20:19:32:00.259,61,0.0008654487,0.2008447647,0.0795453787,0.0000000000,0.0000000000,0.0805971995,0.0341018587,0.0008619427,0.2009516060,0.0496623255,0.0000000000,0.0000000000,0.0807094574,0.0350159332,0.0530721806,0.0078453608,0.0000000000,0.1464387178,0.1727151722,0.1114580855,0.1731735170,0.0499509238,0.0000000000,0.1240367368,0.1132901013,0.0000000000,0.0000000000,0.0559529997,0.0564312190,0.2035437524,0.1860899329,0.1250045300,0.0513093658,0.1518104970,0.0775868669,0.0508394428,0.0505911931,0.1918541044,0.1816097498,0.0301441215,0.0280389097,0.0971985906,0.0959171206,0.1199039668,0.0000000000,0.0000000000,0.0282770582,0.0939059928,0.1032808349,0.1397436410,0.1421458125,0.0000002033,0.0000000000,0.0000000000,0.0000000000,-0.0301086400,0.1228103042,-0.0037157747,0.0482259654,0.1228326336,0.0059513180
20:19:32:01.259,61,0.0008080562,0.2020715773,0.0795541480,0.0000000000,0.0000000000,0.0804505423,0.0334737562,0.0008048269,0.2021792233,0.0496668667,0.0000000000,0.0000000000,0.0805637538,0.0343866907,0.0528549030,0.0081108399,0.0000000000,0.1463641077,0.1726964861,0.1112564504,0.1743619740,0.0532230623,0.0000000000,0.1238968074,0.1127098054,0.0000000000,0.0000000000,0.0559207536,0.0563599244,0.2036766857,0.1859702915,0.1250011325,0.0511344150,0.1522130817,0.0778189600,0.0507158898,0.0504746996,0.1916347146,0.1811849624,0.0302440189,0.0280506834,0.0973298699,0.0960365161,0.1199251860,0.0000000000,0.0000000000,0.0280521177,0.0938206762,0.1031338796,0.1398849785,0.1421532780,0.0000002255,0.0000000000,0.0000000000,0.0000000000,-0.0301085990,0.1235605702,-0.0037387018,0.0482268110,0.1235829443,0.0059881462
20:19:32:02.260,61,0.0007477305,0.2017346025,0.0798918679,0.0000000000,0.0000000000,0.0804345235,0.0333826579,0.0007447574,0.2018453628,0.0493064672,0.0000000000,0.0000000000,0.0805488154,0.0342876911,0.0525861941,0.0083862115,0.0000000000,0.1461337805,0.1725140065,0.1111817285,0.1752225012,0.0541324541,0.0000000000,0.1234148741,0.1122763604,0.0000000000,0.0000000000,0.0558250435,0.0562477894,0.2037900537,0.1858984232,0.1249118149,0.0508787930,0.1527431607,0.0781702101,0.0506317653,0.0504146591,0.1911509335,0.1805569679,0.0303442460,0.0281124748,0.0977520049,0.0964581892,0.1200139895,0.0000000000,0.0000000000,0.0278448779,0.0938823819,0.1032129750,0.1401539147,0.1424337178,0.0000002445,0.0000000000,0.0000000000,0.0000000000,-0.0298908781,0.1233557090,-0.0037054580,0.0484327748,0.1233780682,0.0060036285
20:19:32:03.262,61,0.0006903207,0.2015786320,0.0797356740,0.0000000000,0.0000000000,0.0804899484,0.0335243642,0.0006875840,0.2016879618,0.0494156107,0.0000000000,0.0000000000,0.0806050450,0.0344236791,0.0524483994,0.0085009420,0.0000000000,0.1458341926,0.1722988337,0.1109339073,0.1751008779,0.0544374324,0.0000000000,0.1233673543,0.1121224239,0.0000000000,0.0000000000,0.0558130629,0.0562289208,0.2038878053,0.1860081702,0.1251248121,0.0506898090,0.1532401443,0.0784790963,0.0505746789,0.0503657795,0.1906952113,0.1800405085,0.0304149054,0.0281572416,0.0978658050,0.0965673700,0.1201956570,0.0000000000,0.0000000000,0.0276042130,0.0940647870,0.1033672914,0.1403636485,0.1426198035,0.0000002683,0.0000000000,0.0000000000,0.0000000000,-0.0299573969,0.1232597530,-0.0037107838,0.0483386591,0.1232821122,0.0059872638
20:19:32:04.263,61,0.0006364737,0.2014202029,0.0795299113,0.0000000000,0.0000000000,0.0806440338,0.0334290378,0.0006339548,0.2015276700,0.0495700128,0.0000000000,0.0000000000,0.0807597861,0.0343262963,0.0523237810,0.0086084260,0.0000000000,0.1456718892,0.1722136289,0.1108221188,0.1749259233,0.0545359664,0.0000000000,0.1231651306,0.1119227409,0.0000000000,0.0000000000,0.0557830036,0.0562106818,0.2038496137,0.1860031486,0.1252098978,0.0505723804,0.1534704268,0.0786188766,0.0504753850,0.0502670445,0.1902658939,0.1795900762,0.0304281507,0.0281521548,0.0976796523,0.0963693187,0.1204356775,0.0000000000,0.0000000000,0.0273625962,0.0941673517,0.1034083813,0.1403749436,0.1426109821,0.0000004353,0.0000000000,0.0000000000,0.0000000000,-0.0300513655,0.1231621429,-0.0037194423,0.0482145026,0.1231844872,0.0059671202
20:19:32:05.264,61,0.0005863759,0.2021375000,0.0795882419,0.0000000000,0.0000000000,0.0807612985,0.0330195688,0.0005840576,0.2022460699,0.0494936518,0.0000000000,0.0000000000,0.0808772594,0.0339150503,0.0520961210,0.0086726304,0.0000000000,0.1453890353,0.1719601005,0.1106827185,0.1758776754,0.0544928052,0.0000000000,0.1229280159,0.1116774231,0.0000000000,0.0000000000,0.0556837842,0.0561071187,0.2034516335,0.1856619567,0.1252086759,0.0503998399,0.1539094299,0.0788839832,0.0504754521,0.0502691865,0.1896500140,0.1789725274,0.0304303709,0.0281424150,0.0978226066,0.0965035558,0.1206120700,0.0000000000,0.0000000000,0.0273045376,0.0943061188,0.1034915075,0.1404474676,0.1426842511,0.0000004636,0.0000000000,0.0000000000,0.0000000000,-0.0300034434,0.1236010268,-0.0037268808,0.0482472405,0.1236233637,0.0059926598
20:19:32:06.265,61,0.0005399805,0.2023862600,0.0799853355,0.0000000000,0.0000000000,0.0808105692,0.0330982842,0.0005378469,0.2024988830,0.0490768850,0.0000000000,0.0000000000,0.0809267238,0.0339954905,0.0519029535,0.0087389341,0.0000000000,0.1450209022,0.1716168374,0.1105402187,0.1762589514,0.0542069785,0.0000000000,0.1228887290,0.1116732508,0.0000000000,0.0000000000,0.0556279086,0.0560601987,0.2031229138,0.1854390055,0.1251936704,0.0502591804,0.1542370319,0.0790750459,0.0505313203,0.0503218286,0.1891362369,0.1784746498,0.0304113254,0.0281286892,0.0978848040,0.0965536460,0.1206551865,0.0000000000,0.0000000000,0.0273020640,0.0943020210,0.1034490094,0.1403366923,0.1426240504,0.0000004692,0.0000000000,0.0000000000,0.0000000000,-0.0297502205,0.1237545907,-0.0037000752,0.0484870374,0.1237769425,0.0060299798
20:19:32:07.265,61,0.0004971272,0.2012095749,0.0810204893,0.0000000000,0.0000000000,0.0810729861,0.0338191949,0.0004951636,0.2013313323,0.0480486192,0.0000000000,0.0000000000,0.0811894387,0.0347448885,0.0518445410,0.0088023059,0.0000000000,0.1447684616,0.1714374274,0.1103099883,0.1748108268,0.0539455265,0.0000000000,0.1234264523,0.1122624576,0.0000000000,0.0000000000,0.0557484031,0.0561773144,0.2029352933,0.1852996200,0.1255301237,0.0503577627,0.1541109234,0.0789618120,0.0505848564,0.0503757522,0.1891308427,0.1783764660,0.0303636510,0.0280872639,0.0978579521,0.0965097994,0.1209131181,0.0000000000,0.0000000000,0.0272831693,0.0946589485,0.1037963331,0.1402743161,0.1425893009,0.0000005968,0.0000000000,0.0000000000,0.0000000000,-0.0291294716,0.1230387762,-0.0036017257,0.0491189286,0.1230611354,0.0060728122
20:19:32:08.266,61,0.0004576059,0.1970749795,0.0838131011,0.0000000000,0.0000000000,0.0820456445,0.0340787359,0.0004557987,0.1972200274,0.0452542640,0.0000000000,0.0000000000,0.0821668804,0.0350116715,0.0517004840,0.0089174435,0.0000000000,0.1446701586,0.1713545769,0.1103458405,0.1741005927,0.0537213199,0.0000000000,0.1231043637,0.1121756583,0.0000000000,0.0000000000,0.0557867438,0.0562302880,0.2028842866,0.1852778494,0.1255626827,0.0504485890,0.1536660492,0.0787016526,0.0504786782,0.0502755009,0.1890063882,0.1781232953,0.0303263776,0.0280535929,0.0977954715,0.0964402333,0.1214245707,0.0000000000,0.0000000000,0.0272146650,0.0950960666,0.1042724773,0.1398318559,0.1421933770,0.0000005061,0.0000000000,0.0000000000,0.0000000000,-0.0274438336,0.1205204725,-0.0033232223,0.0508276261,0.1205426827,0.0061540194
20:19:32:09.267,61,0.0004211896,0.1934629232,0.0852405354,0.0000000000,0.0000000000,0.0827829316,0.0344138891,0.0004195264,0.1936180890,0.0438231304,0.0000000000,0.0000000000,0.0829068571,0.0353530087,0.0516931005,0.0091097476,0.0000000000,0.1448219270,0.1714755893,0.1107796580,0.1713296920,0.0534621552,0.0000000000,0.1230116561,0.1124715656,0.0000000000,0.0000000000,0.0558984131,0.0563822761,0.2031334192,0.1855157018,0.1254875064,0.0506967381,0.1500615627,0.0780403838,0.0502952859,0.0500993207,0.1896855980,0.1784047484,0.0302855764,0.0280242320,0.0949193016,0.0935348421,0.1229760274,0.0000000000,0.0000000000,0.0270989481,0.0956056118,0.1048672050,0.1392567605,0.1417335570,0.0000014094,0.0000000000,0.0000000000,0.0000000000,-0.0265829600,0.1183165684,-0.0031595810,0.0517069623,0.1183386892,0.0061448417
20:19:32:10.269,61,0.0003876516,0.1913909167,0.0866936296,0.0000000000,0.0000000000,0.0836232528,0.0349708609,0.0003861210,0.1915573180,0.0424183272,0.0000000000,0.0000000000,0.0837535486,0.0359212272,0.0518916324,0.0092883343,0.0000000000,0.1469325721,0.1731228530,0.1113413051,0.1702667922,0.0533000976,0.0000000000,0.1226557568,0.1124380901,0.0000000000,0.0000000000,0.0560470112,0.0565770008,0.2037828118,0.1861594468,0.1255468875,0.0510937013,0.1479877383,0.0773602128,0.0500833690,0.0498949774,0.1911600083,0.1789492220,0.0302236229,0.0279739313,0.0925115496,0.0910691619,0.1241547540,0.0000000000,0.0000000000,0.0269767977,0.0962545648,0.1058692783,0.1387877315,0.1413611025,0.0000019317,0.0000000000,0.0000000000,0.0000000000,-0.0257346481,0.1170546636,-0.0030258512,0.0525962636,0.1170767099,0.0061831572
