Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:19:53:38.604,61,0.0869319364,0.2363541871,0.0795272365,0.0000000000,0.0000000000,0.1544847190,0.0000000000,0.0862760693,0.2365250140,0.0512331948,0.0000000000,0.0000000000,0.1548134983,0.0000000000,0.0899691582,0.0376115106,0.0000000000,0.2762566507,0.0937770456,0.1504681259,0.1100868806,0.0297635179,0.0000000000,0.2431092262,0.2283331454,0.0000000000,0.0000000000,0.0638491809,0.0626229495,0.1879693717,0.1640903950,0.0227870215,0.0408426858,0.0871787071,0.0807068273,0.0427424349,0.0421829149,0.5160971284,0.4754416943,0.1424163133,0.1372937560,0.6184781194,0.6183376908,0.1481366605,0.0000000000,0.0000000000,0.0169025250,0.1359643638,0.1533988118,0.1855648756,0.1893688738,0.0000001842,0.0000000000,0.0000000000,0.0000000000,-0.0309703723,0.1445547342,-0.0045076092,0.0480745733,0.1445487291,0.0069951164
20:19:53:39.606,61,0.0868524015,0.2366521806,0.0779790431,0.0000000000,0.0000000000,0.1563893259,0.0000000000,0.0862194076,0.2368049324,0.0529272482,0.0000000000,0.0000000000,0.1567463875,0.0000000000,0.0916665792,0.0406289399,0.0000000000,0.2964169979,0.0916487277,0.1340727210,0.0990437120,0.0303699709,0.0000000000,0.2633862197,0.2592951357,0.0000000000,0.0000000000,0.0650726706,0.0639273375,0.1951285899,0.1660697907,0.0233600177,0.0403516628,0.0824012458,0.0772137269,0.0420334712,0.0413859673,0.5760192275,0.5404870510,0.1431098580,0.1377904415,0.6116670966,0.6115278006,0.1380067766,0.0000000000,0.0000000000,0.0162489060,0.1355519444,0.1530982703,0.1857557446,0.1895064563,0.0000001750,0.0000000000,0.0000000000,0.0000000000,-0.0319936201,0.1447305083,-0.0046622278,0.0471374430,0.1447244883,0.0068673217
20:19:53:40.607,61,0.0852684826,0.2359326184,0.0747776479,0.0000000000,0.0000000000,0.1572637111,0.0000000000,0.0846938938,0.2360473871,0.0563641787,0.0000000000,0.0000000000,0.1576351076,0.0000000000,0.0936268866,0.0419057310,0.0000000000,0.3020456731,0.0903164148,0.1235859767,0.0917233825,0.0308863595,0.0000000000,0.2815144956,0.2737464309,0.0000000000,0.0000000000,0.0666362718,0.0658586249,0.1992971152,0.1698264480,0.0239106845,0.0398841761,0.0784109235,0.0734047741,0.0412600823,0.0404658616,0.5934702158,0.5589691997,0.1433364600,0.1378177255,0.6093717217,0.6092334986,0.1341264695,0.0000000000,0.0000000000,0.0156243965,0.1353868097,0.1530810148,0.1860713512,0.1897576153,0.0000002458,0.0000000000,0.0000000000,0.0000000000,-0.0340734646,0.1442774832,-0.0049494323,0.0452051573,0.1442714781,0.0065651117
20:19:53:41.608,61,0.0846483409,0.2355725765,0.0742115155,0.0000000000,0.0000000000,0.1576703787,0.0000000000,0.0840895846,0.2356735915,0.0570683554,0.0000000000,0.0000000000,0.1580488980,0.0000000000,0.0958807617,0.0423170552,0.0000000000,0.3052703142,0.0891694576,0.1158541963,0.0859530121,0.0314110480,0.0000000000,0.2962111235,0.2859955430,0.0000000000,0.0000000000,0.0682800934,0.0678964555,0.2012954652,0.1716054678,0.0244574472,0.0394672677,0.0741290003,0.0691853315,0.0405005813,0.0395668596,0.6034746766,0.5702373981,0.1430431604,0.1367605776,0.5801475048,0.5799819827,0.1319381297,0.0000000000,0.0000000000,0.0150296660,0.1354714930,0.1532381475,0.1861589551,0.1897563934,0.0000003234,0.0000000000,0.0000000000,0.0000000000,-0.0345002897,0.1440511197,-0.0050034351,0.0448643528,0.1440490633,0.0065054679
20:19:53:42.608,61,0.0848183408,0.2350669205,0.0756302401,0.0000000000,0.0000000000,0.1582044810,0.0000000000,0.0842692778,0.2351837605,0.0556698591,0.0000000000,0.0000000000,0.1585892737,0.0000000000,0.1041626483,0.0426113904,0.0000000000,0.3142054677,0.0884621963,0.1123348773,0.0829933137,0.0317966193,0.0000000000,0.3021307588,0.2928231955,0.0000000000,0.0000000000,0.0702384561,0.0702542290,0.2025278509,0.1727065891,0.0250943005,0.0392002650,0.0719720051,0.0668567121,0.0398285165,0.0388219878,0.6085075140,0.5758693814,0.1414351314,0.1344173551,0.5448699594,0.5446884036,0.1302795112,0.0000000000,0.0000000000,0.0144771403,0.1357871592,0.1536460668,0.1862107068,0.1897567809,0.0000003258,0.0000000000,0.0000000000,0.0000000000,-0.0336563140,0.1437475830,-0.0048706555,0.0457240678,0.1437455118,0.0066158739
20:19:53:43.610,61,0.0934565514,0.2346061021,0.0753493905,0.0000000000,0.0000000000,0.1588795483,0.0000000000,0.0927625299,0.2347191423,0.0560296588,0.0000000000,0.0000000000,0.1592764556,0.0000000000,0.1069583595,0.0580087230,0.0000000000,0.3173366785,0.0878999978,0.1126369834,0.0817140862,0.0323319435,0.0000000000,0.3000751436,0.2934139669,0.0000000000,0.0000000000,0.0727179050,0.0726227984,0.2047136426,0.1734281778,0.0257814731,0.0389933884,0.0709115863,0.0657078326,0.0393209085,0.0382590666,0.6069702506,0.5704874396,0.1408861876,0.1334768981,0.5781652927,0.5779367089,0.1330038756,0.0000000000,0.0000000000,0.0139808673,0.1363438219,0.1542243361,0.1861470044,0.1896362454,0.0000003111,0.0000000000,0.0000000000,0.0000000000,-0.0338752232,0.1434646547,-0.0048925420,0.0455561243,0.1434625834,0.0065784384
20:19:53:44.611,61,0.0961020663,0.2314322591,0.0745935664,0.0000000000,0.0000000000,0.1605010033,0.0000000000,0.0953699797,0.2315353155,0.0568230897,0.0000000000,0.0000000000,0.1609412730,0.0000000000,0.1087749749,0.0620712861,0.0000000000,0.3187460303,0.0876484215,0.1231915429,0.0814147666,0.0326957107,0.0000000000,0.2758739889,0.2676255107,0.0000000000,0.0000000000,0.0749143586,0.0746891871,0.2067907602,0.1742240638,0.0267021302,0.0389630049,0.0705178156,0.0651566610,0.0389912426,0.0378905460,0.5869549513,0.5527698994,0.1403004378,0.1326533109,0.6058619022,0.6056153178,0.1398503780,0.0000000000,0.0000000000,0.0135583365,0.1369215995,0.1547035128,0.1859076321,0.1892687231,0.0000001997,0.0000000000,0.0000000000,0.0000000000,-0.0343645029,0.1415209919,-0.0048950268,0.0451117121,0.1415188611,0.0064248540
20:19:53:45.612,61,0.0984838381,0.2307347655,0.0745308176,0.0000000000,0.0000000000,0.1610473841,0.0000000000,0.0977043286,0.2308369130,0.0568751395,0.0000000000,0.0000000000,0.1615073830,0.0000000000,0.1082993895,0.0639392957,0.0000000000,0.3128783703,0.0884346962,0.1262578219,0.0828953534,0.0328994542,0.0000000000,0.2646948099,0.2590270042,0.0000000000,0.0000000000,0.0760297552,0.0758076608,0.2054885477,0.1734115779,0.0289329682,0.0390564911,0.0706921220,0.0650235340,0.0386964791,0.0375925526,0.5251357555,0.4928871989,0.1345949322,0.1282169074,0.6214833260,0.6212629676,0.1428506523,0.0000000000,0.0000000000,0.0131795481,0.1372108907,0.1548972875,0.1854842305,0.1887487322,0.0000001255,0.0000000000,0.0000000000,0.0000000000,-0.0343980715,0.1410942972,-0.0048848339,0.0450764857,0.1410921365,0.0064002234
20:19:53:46.614,61,0.0989952758,0.2273411900,0.0741513520,0.0000000000,0.0000000000,0.1612977237,0.0000000000,0.0982041284,0.2274379879,0.0572277158,0.0000000000,0.0000000000,0.1617688239,0.0000000000,0.1016212851,0.0563139245,0.0000000000,0.2666910589,0.1066792458,0.1281295717,0.0902367830,0.0325680561,0.0000000000,0.2509809732,0.2518033385,0.0000000000,0.0000000000,0.0767637864,0.0766341463,0.2024012059,0.1728844345,0.0351368673,0.0393745117,0.0771609396,0.0654010326,0.0384327993,0.0373693407,0.4550043344,0.4301293790,0.1225731149,0.1208275110,0.6276018620,0.6273906827,0.1458792984,0.0000000000,0.0000000000,0.0128779942,0.1385034621,0.1575507373,0.1852841377,0.1885964125,0.0000002979,0.0000000000,0.0000000000,0.0000000000,-0.0346214399,0.1390178502,-0.0048432387,0.0448600948,0.1390156001,0.0062745516
20:19:53:47.614,61,0.0993895531,0.2244839519,0.0734995529,0.0000000000,0.0000000000,0.1616669893,0.0000000000,0.0985923260,0.2245730460,0.0577865839,0.0000000000,0.0000000000,0.1621384621,0.0000000000,0.0922371000,0.0059837797,0.0000000000,0.2378945947,0.1585631073,0.1286224425,0.1008843854,0.0320806317,0.0000000000,0.2463730276,0.2474234700,0.0000000000,0.0000000000,0.0773107260,0.0772897825,0.1972381026,0.1725402325,0.0498966351,0.0422366895,0.0839592442,0.0655561611,0.0382606499,0.0372800156,0.4067306221,0.3898930550,0.0842923298,0.0832510218,0.6105743051,0.6104207635,0.1504170299,0.0000000000,0.0000000000,0.0126966415,0.1477941722,0.1648538709,0.1855588704,0.1887466460,0.0001758342,0.0000000000,0.0000000000,0.0000000000,-0.0349680372,0.1372683048,-0.0048293592,0.0444765687,0.1372660249,0.0061416542
20:19:53:48.615,61,0.1002960801,0.2220079154,0.0729396641,0.0000000000,0.0000000000,0.1637112498,0.0000000000,0.0994906873,0.2220905125,0.0582662523,0.0000000000,0.0000000000,0.1641607285,0.0000000000,0.0889691561,0.0000000000,0.0068855006,0.2210381925,0.1808452010,0.1258787662,0.1054737866,0.0317986533,0.0000000000,0.2440017760,0.2388792485,0.0000000000,0.0000000000,0.0779054984,0.0779330060,0.1956009269,0.1727410555,0.1013901830,0.0574731939,0.0946232527,0.0653657615,0.0384658054,0.0375732444,0.3724604845,0.3479867280,0.0664967448,0.0649739727,0.6068441272,0.6067059636,0.1523545086,0.0000000000,0.0000000000,0.0127226319,0.1591991186,0.1727548242,0.1922752410,0.1924595237,0.0002168268,0.0000000000,0.0000000000,0.0000000000,-0.0352656431,0.1357522905,-0.0048159836,0.0441469289,0.1357500106,0.0060280012
20:19:53:49.617,61,0.1021848619,0.2224684358,0.0727328584,0.0000000000,0.0000000000,0.1644173712,0.0000000000,0.1013615355,0.2225489616,0.0584698468,0.0000000000,0.0000000000,0.1648571789,0.0000000000,0.0858052298,0.0000000000,0.0090894345,0.2006754130,0.1902061999,0.1212425008,0.1079652831,0.0318886563,0.0000000000,0.2426033765,0.2290247381,0.0000000000,0.0000000000,0.0782733113,0.0782906637,0.1945404559,0.1727499962,0.1157187298,0.0620302819,0.1003780961,0.0651192889,0.0387360416,0.0379278176,0.3567827046,0.3316269815,0.0586553439,0.0570749678,0.6052240729,0.6050908566,0.1548646241,0.0000000000,0.0000000000,0.0128190154,0.1631145775,0.1755874455,0.1953803599,0.1941806078,0.0002484793,0.0000000000,0.0000000000,0.0000000000,-0.0353875086,0.1360331327,-0.0048427400,0.0440200679,0.1360308081,0.0060232789
20:19:53:50.618,61,0.1031662300,0.2210545689,0.0736280158,0.0000000000,0.0000000000,0.1655836850,0.0000000000,0.1023382023,0.2211442143,0.0575753376,0.0000000000,0.0000000000,0.1660005152,0.0000000000,0.0839815810,0.0000000000,0.0104395710,0.1933905035,0.1947412044,0.1194866225,0.1119021252,0.0314060301,0.0000000000,0.2419367582,0.2256709188,0.0000000000,0.0000000000,0.0784916282,0.0785252303,0.1934284121,0.1726651192,0.1172791794,0.0644257218,0.1032277718,0.0649336427,0.0390712619,0.0383437090,0.3488863111,0.3235500753,0.0545745604,0.0530227050,0.6029173732,0.6027759910,0.1559636593,0.0000000000,0.0000000000,0.0130062131,0.1655037850,0.1776511520,0.1971645355,0.1963322610,0.0002787769,0.0000000000,0.0000000000,0.0000000000,-0.0348502062,0.1351718754,-0.0047386754,0.0445670858,0.1351695955,0.0060589937
20:19:53:51.619,61,0.1031876355,0.2196719646,0.0746787116,0.0000000000,0.0000000000,0.1661394089,0.0000000000,0.1023504958,0.2197719067,0.0566158555,0.0000000000,0.0000000000,0.1665452868,0.0000000000,0.0779857710,0.0000000000,0.0094491383,0.1899506599,0.1968671083,0.1183449998,0.1209143698,0.0310054198,0.0000000000,0.2417989373,0.2240425795,0.0000000000,0.0000000000,0.0784920454,0.0785703808,0.1891728938,0.1721515805,0.1019841358,0.0653271824,0.1046924666,0.0647512972,0.0391539298,0.0384862348,0.3444734514,0.3192761540,0.0526623540,0.0511307493,0.6016930938,0.6015467644,0.1579624414,0.0000000000,0.0000000000,0.0131186778,0.1670530587,0.1795570254,0.1983767152,0.1976083964,0.0002041640,0.0000000000,0.0000000000,0.0000000000,-0.0342733376,0.1343304068,-0.0046309051,0.0452082343,0.1343280375,0.0061073685
20:19:53:52.619,61,0.1034730971,0.2193784416,0.0758860335,0.0000000000,0.0000000000,0.1665352136,0.0000000000,0.1026338935,0.2194904089,0.0555659458,0.0000000000,0.0000000000,0.1669302136,0.0000000000,0.0718152002,0.0000000000,0.0091684721,0.1891894490,0.1911668777,0.1178768948,0.1394083798,0.0301246010,0.0000000000,0.2467885464,0.2263352126,0.0000000000,0.0000000000,0.0781836584,0.0783095807,0.1723113507,0.1637380123,0.0674023107,0.0625357255,0.1053840369,0.0649867132,0.0391023904,0.0384793878,0.3423457146,0.3177086711,0.0593405850,0.0586403608,0.6151170731,0.6149532199,0.1623230428,0.0000000000,0.0000000000,0.0132123930,0.1686340421,0.1829690486,0.2014304250,0.2018640637,0.0001725290,0.0000000000,0.0000000000,0.0000000000,-0.0336385481,0.1341554374,-0.0045391759,0.0459402204,0.1341530681,0.0061980016
20:19:53:53.620,61,0.1033290327,0.2181349248,0.0773354620,0.0000000000,0.0000000000,0.1670751870,0.0000000000,0.1024955139,0.2182609439,0.0542748794,0.0000000000,0.0000000000,0.1674639434,0.0000000000,0.0695156902,0.0000000000,0.0089714574,0.2119951844,0.1410172880,0.1178641394,0.1401258558,0.0290250648,0.0000000000,0.2531517446,0.2423634529,0.0000000000,0.0000000000,0.0778233483,0.0780440271,0.1647766232,0.1559455395,0.0565654300,0.0585196167,0.1019255072,0.0651690960,0.0388517343,0.0382797532,0.3967092633,0.3813080788,0.0769344941,0.0778151453,0.6233538389,0.6232117414,0.1636135429,0.0000000000,0.0000000000,0.0131631261,0.1692053378,0.1842488348,0.2021342814,0.2029755414,0.0001449754,0.0000000000,0.0000000000,0.0000000000,-0.0328602828,0.1334004849,-0.0044089449,0.0468224585,0.1333981305,0.0062809647
20:19:53:54.621,61,0.1031835899,0.2190295309,0.0772565082,0.0000000000,0.0000000000,0.1674640775,0.0000000000,0.1023698673,0.2191548198,0.0544410199,0.0000000000,0.0000000000,0.1678467989,0.0000000000,0.0688290820,0.0000000000,0.0101341521,0.2300783843,0.1201439723,0.1181215793,0.1083671376,0.0270681698,0.0000000000,0.2636201382,0.2641776800,0.0000000000,0.0000000000,0.0774968415,0.0778345987,0.1611170322,0.1521856636,0.0504585952,0.0542777553,0.0932521671,0.0653315187,0.0384282060,0.0379197448,0.4605956078,0.4485791922,0.1041436717,0.1064746231,0.6262644529,0.6261313558,0.1600285769,0.0000000000,0.0000000000,0.0129560968,0.1692501158,0.1847882718,0.2021474391,0.2032778263,0.0001145592,0.0000000000,0.0000000000,0.0000000000,-0.0329584479,0.1339472234,-0.0044404538,0.0467712134,0.1339448690,0.0063001211
20:19:53:55.623,61,0.1021005213,0.2190424204,0.0762916058,0.0000000000,0.0000000000,0.1676676869,0.0000000000,0.1013641134,0.2191575617,0.0553850494,0.0000000000,0.0000000000,0.1680488139,0.0000000000,0.0740631744,0.0008655551,0.0000000000,0.2533382773,0.1085166410,0.1200404093,0.1003158763,0.0263639037,0.0000000000,0.2669133246,0.2707863450,0.0000000000,0.0000000000,0.0772999525,0.0776910186,0.1598155200,0.1504443735,0.0470529385,0.0509852767,0.0891133249,0.0655901954,0.0380251892,0.0375498310,0.4893963933,0.4721703231,0.1159492061,0.1165273339,0.6204838753,0.6203692555,0.1563961208,0.0000000000,0.0000000000,0.0126886312,0.1672478020,0.1837605983,0.1998174191,0.2015862912,0.0000148405,0.0000000000,0.0000000000,0.0000000000,-0.0335299484,0.1339514852,-0.0045175673,0.0461870246,0.1339491159,0.0062216870
20:19:53:56.624,61,0.1017486453,0.2204648107,0.0763984770,0.0000000000,0.0000000000,0.1678966433,0.0000000000,0.1010358185,0.2205815017,0.0553359389,0.0000000000,0.0000000000,0.1682816893,0.0000000000,0.0803860947,0.0156280212,0.0000000000,0.2711203694,0.1023734510,0.1209712029,0.0960098878,0.0261967704,0.0000000000,0.2735185921,0.2754941285,0.0000000000,0.0000000000,0.0772413015,0.0776422471,0.1620140970,0.1496513933,0.0450203605,0.0486609004,0.0861767828,0.0658091679,0.0376477651,0.0371693820,0.5140151381,0.4901213348,0.1234196573,0.1219452396,0.6091578603,0.6090266109,0.1523094475,0.0000000000,0.0000000000,0.0124004409,0.1663751900,0.1832976788,0.1988620013,0.2008669525,0.0000051099,0.0000000000,0.0000000000,0.0000000000,-0.0334962830,0.1348216683,-0.0045427070,0.0462462939,0.1348193139,0.0062706284
20:19:53:57.624,61,0.1020998955,0.2220920920,0.0761981755,0.0000000000,0.0000000000,0.1694564223,0.0000000000,0.1013972908,0.2222071290,0.0555868968,0.0000000000,0.0000000000,0.1698878556,0.0000000000,0.0854586065,0.0255054999,0.0000000000,0.2783320546,0.0989221111,0.1217807606,0.0937864482,0.0265287831,0.0000000000,0.2847699821,0.2792808712,0.0000000000,0.0000000000,0.0773917809,0.0777519718,0.1649658680,0.1493335813,0.0437919758,0.0473002717,0.0843826979,0.0659948438,0.0373436138,0.0368411466,0.5278941989,0.5002357364,0.1279689074,0.1249302402,0.6058849692,0.6057487130,0.1505966485,0.0000000000,0.0000000000,0.0121329566,0.1660939157,0.1832105666,0.1981993914,0.2002108842,0.0000006435,0.0000000000,0.0000000000,0.0000000000,-0.0336436480,0.1358159482,-0.0045967484,0.0461188070,0.1358136535,0.0063000442
20:19:53:58.625,61,0.1028987467,0.2240867317,0.0755470619,0.0000000000,0.0000000000,0.1719227433,0.0000000000,0.1021875367,0.2241952121,0.0563244186,0.0000000000,0.0000000000,0.1723956615,0.0000000000,0.0876347870,0.0310892016,0.0000000000,0.2820830345,0.0968118608,0.1248414069,0.0929504856,0.0270409584,0.0000000000,0.2883555591,0.2808349729,0.0000000000,0.0000000000,0.0773983970,0.0776912645,0.1663180888,0.1490780860,0.0428618602,0.0462262481,0.0831770301,0.0662497953,0.0370801166,0.0365560725,0.5342189074,0.5049675107,0.1334334165,0.1275194883,0.6079570055,0.6078017950,0.1495308578,0.0000000000,0.0000000000,0.0118790623,0.1659257114,0.1831446886,0.1979239732,0.1998564452,0.0000001586,0.0000000000,0.0000000000,0.0000000000,-0.0340843387,0.1370331496,-0.0046991971,0.0457170829,0.1370308846,0.0063018813
20:19:53:59.626,61,0.1034868509,0.2264065295,0.0742288753,0.0000000000,0.0000000000,0.1727777272,0.0000000000,0.1027770191,0.2265012711,0.0576862171,0.0000000000,0.0000000000,0.1732628047,0.0000000000,0.0889803246,0.0338807255,0.0000000000,0.2837114930,0.0953731015,0.1312201023,0.0929130316,0.0276139379,0.0000000000,0.2898189425,0.2810595036,0.0000000000,0.0000000000,0.0773715973,0.0775694251,0.1675234884,0.1490022838,0.0421375111,0.0453158692,0.0824126154,0.0666356385,0.0368674770,0.0363305658,0.5376748443,0.5075446963,0.1402596384,0.1319165528,0.6187450290,0.6185779572,0.1493243277,0.0000000000,0.0000000000,0.0116366008,0.1657933444,0.1829529852,0.1978032738,0.1996039748,0.0000001389,0.0000000000,0.0000000000,0.0000000000,-0.0349016115,0.1384466439,-0.0048620957,0.0449105725,0.1384443641,0.0062554623
20:19:54:00.627,61,0.1034692824,0.2275357991,0.0733526871,0.0000000000,0.0000000000,0.1734418422,0.0000000000,0.1027604043,0.2276210636,0.0586020686,0.0000000000,0.0000000000,0.1739316583,0.0000000000,0.0899704546,0.0357887782,0.0000000000,0.2842686176,0.0939654037,0.1334384531,0.0931669101,0.0282055847,0.0000000000,0.2908633649,0.2815133035,0.0000000000,0.0000000000,0.0773260146,0.0774172470,0.1684119105,0.1488702297,0.0415608808,0.0445169508,0.0818599537,0.0670777708,0.0366851427,0.0361280926,0.5412765741,0.5100384355,0.1467483640,0.1371991932,0.6219660044,0.6217939258,0.1492023170,0.0000000000,0.0000000000,0.0114100762,0.1658926457,0.1830322593,0.1979625374,0.1996613294,0.0000001057,0.0000000000,0.0000000000,0.0000000000,-0.0354523249,0.1391338259,-0.0049636140,0.0443761908,0.1391315758,0.0062121600
20:19:54:01.629,61,0.1034961492,0.2303320616,0.0732646212,0.0000000000,0.0000000000,0.1739596725,0.0000000000,0.1027837396,0.2304173708,0.0586559772,0.0000000000,0.0000000000,0.1744524539,0.0000000000,0.0905187577,0.0402637497,0.0000000000,0.2841547430,0.0924630687,0.1348518729,0.0938967615,0.0289540403,0.0000000000,0.2919806838,0.2824782133,0.0000000000,0.0000000000,0.0770923868,0.0770670697,0.1688560247,0.1483751833,0.0409974717,0.0437233374,0.0814813077,0.0676351860,0.0365269221,0.0359429307,0.5438613892,0.5114087462,0.1581792384,0.1471156925,0.6234912276,0.6233149767,0.1485250890,0.0000000000,0.0000000000,0.0111848144,0.1660719216,0.1832498163,0.2004057169,0.2020589411,0.0000000971,0.0000000000,0.0000000000,0.0000000000,-0.0354763940,0.1408431828,-0.0050288150,0.0443122461,0.1408410370,0.0062804399
20:19:54:02.629,61,0.1034464687,0.2334372848,0.0731783360,0.0000000000,0.0000000000,0.1740753353,0.0000000000,0.1027331650,0.2335224152,0.0587865748,0.0000000000,0.0000000000,0.1745641232,0.0000000000,0.0910487846,0.0419043563,0.0000000000,0.2839306891,0.0875675827,0.1355207711,0.0942497253,0.0294700228,0.0000000000,0.2928580940,0.2839288414,0.0000000000,0.0000000000,0.0766794756,0.0765611902,0.1691895723,0.1479404271,0.0403830856,0.0421953611,0.0810504407,0.0681923404,0.0363338366,0.0357236303,0.5620906949,0.5293275714,0.1754569709,0.1649022549,0.6240862608,0.6239084005,0.1467341483,0.0000000000,0.0000000000,0.0109595144,0.1658613980,0.1831043810,0.2042603791,0.2067790180,0.0000001225,0.0000000000,0.0000000000,0.0000000000,-0.0355457626,0.1427415013,-0.0051074782,0.0442480817,0.1427393854,0.0063570309
20:19:54:03.630,61,0.1033643931,0.2334047854,0.0728364438,0.0000000000,0.0000000000,0.1742857993,0.0000000000,0.1026497409,0.2334859520,0.0591398999,0.0000000000,0.0000000000,0.1747663170,0.0000000000,0.0915238038,0.0427716002,0.0000000000,0.2808405161,0.0815823004,0.1359499842,0.0943814516,0.0299566071,0.0000000000,0.2941315174,0.2854424417,0.0000000000,0.0000000000,0.0761925206,0.0759789199,0.1695273668,0.1475670785,0.0397372842,0.0407135189,0.0806322172,0.0687714964,0.0361505300,0.0355274007,0.5763497353,0.5419678092,0.1938894689,0.1815035641,0.6248127818,0.6246346831,0.1457212716,0.0000000000,0.0000000000,0.0107395854,0.1656343639,0.1829112917,0.2104717791,0.2133252919,0.0000001878,0.0000000000,0.0000000000,0.0000000000,-0.0357595198,0.1427203268,-0.0051374068,0.0440414771,0.1427182108,0.0063264179
20:19:54:04.632,61,0.1032093391,0.2367187440,0.0718514919,0.0000000000,0.0000000000,0.1742880791,0.0000000000,0.1024977937,0.2367892265,0.0601917617,0.0000000000,0.0000000000,0.1747575998,0.0000000000,0.0918483138,0.0429580584,0.0000000000,0.2732273936,0.0774571225,0.1378618628,0.0953269824,0.0301778559,0.0000000000,0.2947457731,0.2864346206,0.0000000000,0.0000000000,0.0749448612,0.0743253529,0.1692082584,0.1451576799,0.0390214659,0.0392024592,0.0803569034,0.0702121779,0.0359867997,0.0353797935,0.5852569342,0.5526328683,0.2183155715,0.2094275057,0.6309047937,0.6307487488,0.1453449875,0.0000000000,0.0000000000,0.0105320802,0.1657567322,0.1831213087,0.2187377959,0.2225426137,0.0000002150,0.0000000000,0.0000000000,0.0000000000,-0.0363849066,0.1447428018,-0.0053023226,0.0434331968,0.1447407305,0.0063287495
20:19:54:05.633,61,0.1027599275,0.2368937284,0.0712658465,0.0000000000,0.0000000000,0.1748278737,0.0000000000,0.1020509079,0.2369574904,0.0607689135,0.0000000000,0.0000000000,0.1752760410,0.0000000000,0.0921888277,0.0434937738,0.0000000000,0.2666293979,0.0739693716,0.1419835985,0.0976737365,0.0303489584,0.0000000000,0.2950868905,0.2874119282,0.0000000000,0.0000000000,0.0736263767,0.0726786852,0.1691425890,0.1440919042,0.0382828489,0.0376579389,0.0803548694,0.0736753866,0.0358524360,0.0352686383,0.5968903303,0.5636733174,0.2444197237,0.2321717888,0.6365959644,0.6364376545,0.1451918483,0.0000000000,0.0000000000,0.0103306454,0.1662164479,0.1840996742,0.2319160551,0.2368386686,0.0000002435,0.0000000000,0.0000000000,0.0000000000,-0.0367332324,0.1448475122,-0.0053569865,0.0430785231,0.1448454857,0.0062817102
20:19:54:06.634,61,0.1021777913,0.2380546629,0.0703955814,0.0000000000,0.0000000000,0.1754013300,0.0000000000,0.1014712006,0.2381085753,0.0616503991,0.0000000000,0.0000000000,0.1758393645,0.0000000000,0.0927037969,0.0440347418,0.0000000000,0.2624901235,0.0707040429,0.1462783515,0.0998453274,0.0304328986,0.0000000000,0.2948601842,0.2878787816,0.0000000000,0.0000000000,0.0725189373,0.0714356303,0.1696046144,0.1437180787,0.0373805799,0.0362006053,0.0803928971,0.0759282932,0.0357398316,0.0351850986,0.6245797276,0.5946296453,0.2585032880,0.2467456162,0.6390412450,0.6388873458,0.1451861858,0.0000000000,0.0000000000,0.0101401368,0.1664650589,0.1846666336,0.2372991592,0.2428091019,0.0000002705,0.0000000000,0.0000000000,0.0000000000,-0.0372622311,0.1455540210,-0.0054609780,0.0425480679,0.1455520093,0.0062351008
20:19:54:07.636,61,0.0986252278,0.2380695641,0.0696193278,0.0000000000,0.0000000000,0.1763499826,0.0000000000,0.0979874060,0.2381144464,0.0624344051,0.0000000000,0.0000000000,0.1767884046,0.0000000000,0.0932252780,0.0512265339,0.0000000000,0.2606736124,0.0676933303,0.1478968263,0.1008891240,0.0305175427,0.0000000000,0.2948354483,0.2909784317,0.0000000000,0.0000000000,0.0714929327,0.0704707503,0.1709112078,0.1435373425,0.0364954881,0.0347813331,0.0803574249,0.0772435367,0.0355858952,0.0350582600,0.6381841302,0.6067823768,0.2691079974,0.2574616969,0.6385496259,0.6384031177,0.1439135820,0.0000000000,0.0000000000,0.0099431090,0.1664859802,0.1851968020,0.2412898391,0.2478564382,0.0000003970,0.0000000000,0.0000000000,0.0000000000,-0.0377360731,0.1455602199,-0.0055306274,0.0420788378,0.1455582082,0.0061666472
