Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:20:27:45.728,61,0.0002710249,0.2373718321,0.1034525260,0.0000000000,0.0000000000,0.0878404826,0.0717358366,0.0002703434,0.2378145605,0.0280250907,0.0000000000,0.0000000000,0.0879119933,0.0728455335,0.0536414757,0.0136015499,0.0000000000,0.0987754315,0.1218051612,0.0830018148,0.1641892046,0.0408795998,0.0000000000,0.1343975514,0.1184417307,0.0000000000,0.0000000000,0.0616638549,0.0603068359,0.1864645481,0.1738879383,0.1293497235,0.0518898629,0.1593481749,0.0823126808,0.0603950769,0.0617038272,0.1703284532,0.1558223069,0.0247371197,0.0233578309,0.0806579962,0.0790256932,0.1237161681,0.0000000000,0.0000000000,0.0383799039,0.1066562980,0.1167376116,0.1335676908,0.1368315071,0.0000012469,0.0000000000,0.0000000000,0.0000000000,-0.0169392098,0.1452936530,-0.0024785018,0.0625314862,0.1452881545,0.0091433376
20:20:27:46.730,61,0.0002494264,0.2395005077,0.1037867293,0.0000000000,0.0000000000,0.0844426528,0.0624560006,0.0002487992,0.2399505973,0.0277843568,0.0000000000,0.0000000000,0.0845113173,0.0635656863,0.0517060868,0.0134769585,0.0000000000,0.0965301543,0.1194678396,0.0807181671,0.1632779092,0.0410371572,0.0000000000,0.1369315535,0.1192329824,0.0000000000,0.0000000000,0.0611235350,0.0598213859,0.1833011806,0.1705210656,0.1277541816,0.0508195944,0.1594870239,0.0826289505,0.0596653745,0.0607047267,0.1686692238,0.1542973518,0.0249528121,0.0235092994,0.0779435039,0.0762571767,0.1245674342,0.0000000000,0.0000000000,0.0378258042,0.1057866141,0.1151486710,0.1338394433,0.1369113177,0.0000014106,0.0000000000,0.0000000000,0.0000000000,-0.0167904831,0.1465983093,-0.0024791209,0.0627215132,0.1465928704,0.0092546241
20:20:27:47.731,61,0.0002295491,0.2431906164,0.1042118073,0.0000000000,0.0000000000,0.0818863586,0.0542955212,0.0002289719,0.2436521053,0.0274023134,0.0000000000,0.0000000000,0.0819519386,0.0553389415,0.0502933115,0.0133210914,0.0000000000,0.0941988006,0.1165829524,0.0785741210,0.1628038883,0.0410411321,0.0000000000,0.1386178136,0.1203181893,0.0000000000,0.0000000000,0.0605332479,0.0592861995,0.1783071160,0.1652614772,0.1262187660,0.0499642082,0.1595360935,0.0829232857,0.0590427630,0.0599182658,0.1650499254,0.1512566358,0.0250762720,0.0235951319,0.0763977319,0.0746992528,0.1251985282,0.0000000000,0.0000000000,0.0373608209,0.1044301018,0.1133302748,0.1338805407,0.1368130744,0.0000008942,0.0000000000,0.0000000000,0.0000000000,-0.0165540352,0.1488591433,-0.0024824659,0.0629572868,0.1488538086,0.0094347503
20:20:27:48.731,61,0.0002112559,0.2430781126,0.1038150340,0.0000000000,0.0000000000,0.0801923126,0.0496528745,0.0002107247,0.2435347140,0.0277886838,0.0000000000,0.0000000000,0.0802571028,0.0506501868,0.0491171069,0.0132019566,0.0000000000,0.0927073210,0.1147037446,0.0773034096,0.1627795845,0.0410807915,0.0000000000,0.1394598931,0.1208449900,0.0000000000,0.0000000000,0.0598855205,0.0586862415,0.1762108803,0.1630430073,0.1244041175,0.0490856878,0.1596882343,0.0832855254,0.0585104227,0.0592813157,0.1615040749,0.1481317580,0.0251740273,0.0236594994,0.0757971182,0.0741042644,0.1256066263,0.0000000000,0.0000000000,0.0369932503,0.1035099700,0.1122336462,0.1338964999,0.1367065161,0.0000007176,0.0000000000,0.0000000000,0.0000000000,-0.0167876258,0.1487880349,-0.0025162708,0.0627182424,0.1487826854,0.0093944175
20:20:27:49.732,61,0.0001944205,0.2439569980,0.1034697592,0.0000000000,0.0000000000,0.0787391663,0.0464473553,0.0001939317,0.2444111705,0.0280879214,0.0000000000,0.0000000000,0.0788028464,0.0474290289,0.0478073955,0.0130393934,0.0000000000,0.0908879787,0.1127259135,0.0763074681,0.1630105972,0.0412410833,0.0000000000,0.1401725113,0.1211865619,0.0000000000,0.0000000000,0.0590971448,0.0579846464,0.1732313782,0.1600546390,0.1210029796,0.0480310991,0.1596300453,0.0835445896,0.0579648912,0.0586389303,0.1588881612,0.1456672400,0.0252823979,0.0237155277,0.0754871741,0.0738051236,0.1258924752,0.0000000000,0.0000000000,0.0366463959,0.1026922464,0.1113003939,0.1339190155,0.1365511417,0.0000005855,0.0000000000,0.0000000000,0.0000000000,-0.0169670358,0.1493239552,-0.0025524576,0.0625046119,0.1493186355,0.0093966918
20:20:27:50.734,61,0.0001789267,0.2413920909,0.1033659503,0.0000000000,0.0000000000,0.0779151022,0.0445812047,0.0001784769,0.2418406308,0.0281731952,0.0000000000,0.0000000000,0.0779792741,0.0455652401,0.0469367318,0.0130039714,0.0000000000,0.0898951218,0.1117057055,0.0756526887,0.1628607363,0.0412408859,0.0000000000,0.1407752633,0.1217563376,0.0000000000,0.0000000000,0.0584959127,0.0574502945,0.1720577776,0.1588542759,0.1195946261,0.0472827852,0.1595347077,0.0837540701,0.0574234203,0.0580190681,0.1576235145,0.1444705725,0.0254129488,0.0238137282,0.0757779181,0.0740990564,0.1261419207,0.0000000000,0.0000000000,0.0362020768,0.1021648645,0.1107758433,0.1339252591,0.1364733726,0.0000004372,0.0000000000,0.0000000000,0.0000000000,-0.0170225464,0.1477536112,-0.0025334791,0.0624565259,0.1477482319,0.0092892703
20:20:27:51.735,61,0.0001646677,0.2409612685,0.1032808423,0.0000000000,0.0000000000,0.0773556456,0.0434142202,0.0001642537,0.2414080203,0.0282694828,0.0000000000,0.0000000000,0.0774200335,0.0444035977,0.0462489314,0.0129017187,0.0000000000,0.0891060829,0.1109370664,0.0751254037,0.1625221074,0.0411892198,0.0000000000,0.1430205256,0.1236308217,0.0000000000,0.0000000000,0.0580486506,0.0570536926,0.1713284105,0.1581580639,0.1187798902,0.0466666408,0.1595011055,0.0839893073,0.0570023395,0.0575203449,0.1569472998,0.1437919736,0.0255762655,0.0239454117,0.0781199187,0.0764436200,0.1262700558,0.0000000000,0.0000000000,0.0357939862,0.1017993614,0.1104383767,0.1340230256,0.1364952028,0.0000008610,0.0000000000,0.0000000000,0.0000000000,-0.0170813967,0.1474894285,-0.0025376249,0.0624075532,0.1474840790,0.0092651593
20:20:27:52.736,61,0.0001515450,0.2413450629,0.1031318232,0.0000000000,0.0000000000,0.0767020434,0.0428234190,0.0001511640,0.2417906523,0.0284717456,0.0000000000,0.0000000000,0.0767660066,0.0438149832,0.0448341221,0.0127182184,0.0000000000,0.0867406279,0.1087181419,0.0744282752,0.1602303833,0.0410583168,0.0000000000,0.1439307779,0.1244687065,0.0000000000,0.0000000000,0.0573878214,0.0564521514,0.1704391837,0.1574431658,0.1139333770,0.0455239154,0.1591699123,0.0841452628,0.0563355796,0.0565159619,0.1540323198,0.1415771544,0.0257329587,0.0240737833,0.0793795362,0.0776900724,0.1260802448,0.0000000000,0.0000000000,0.0351504833,0.1011215821,0.1098031849,0.1338115931,0.1361986250,0.0000014651,0.0000000000,0.0000000000,0.0000000000,-0.0172030125,0.1477235407,-0.0025598065,0.0623153336,0.1477181315,0.0092663830
20:20:27:53.736,61,0.0001394681,0.2425668538,0.1030397117,0.0000000000,0.0000000000,0.0761924386,0.0420835130,0.0001391174,0.2430134565,0.0285627842,0.0000000000,0.0000000000,0.0762560740,0.0430777781,0.0439721160,0.0125024999,0.0000000000,0.0857185423,0.1078002453,0.0739296451,0.1593657434,0.0409364440,0.0000000000,0.1444067359,0.1249570549,0.0000000000,0.0000000000,0.0567739345,0.0558816940,0.1698948592,0.1569844633,0.1121743321,0.0447540842,0.1587845087,0.0842136145,0.0556868277,0.0557462052,0.1530025899,0.1407165080,0.0258826371,0.0242001265,0.0799572766,0.0782696307,0.1262028962,0.0000000000,0.0000000000,0.0345834754,0.1006542817,0.1093625799,0.1336955726,0.1359913647,0.0000019002,0.0000000000,0.0000000000,0.0000000000,-0.0172560960,0.1484707445,-0.0025808846,0.0622527525,0.1484653801,0.0093046082
20:20:27:54.737,61,0.0001283536,0.2424399108,0.1024216041,0.0000000000,0.0000000000,0.0757912397,0.0413486883,0.0001280309,0.2428790182,0.0291864108,0.0000000000,0.0000000000,0.0758547336,0.0423389040,0.0433879532,0.0122006889,0.0000000000,0.0852571577,0.1074695811,0.0738798603,0.1609802693,0.0406716801,0.0000000000,0.1448482126,0.1254409850,0.0000000000,0.0000000000,0.0563038737,0.0554435179,0.1696374416,0.1568252295,0.1114094183,0.0441876277,0.1587876379,0.0844131336,0.0553307049,0.0553144999,0.1527745724,0.1405809522,0.0260525346,0.0243574344,0.0807455927,0.0791004971,0.1264122277,0.0000000000,0.0000000000,0.0343693756,0.1004798189,0.1092403829,0.1338993311,0.1361679286,0.0000020695,0.0000000000,0.0000000000,0.0000000000,-0.0176330712,0.1483895928,-0.0026357973,0.0618800446,0.1483842432,0.0092438459
20:20:27:55.738,61,0.0002380787,0.2420878857,0.1020233780,0.0000000000,0.0000000000,0.0755318850,0.0389044769,0.0002374370,0.2425217927,0.0295572244,0.0000000000,0.0000000000,0.0755954236,0.0398520678,0.0428651571,0.0118754711,0.0000000000,0.0847961381,0.1070924401,0.0736165345,0.1617113501,0.0405118465,0.0000000000,0.1454844177,0.1259258687,0.0000000000,0.0000000000,0.0558504574,0.0550077744,0.1690965146,0.1564120501,0.1109561622,0.0436937101,0.1587208956,0.0845815167,0.0550425984,0.0549610592,0.1526250392,0.1404561549,0.0261814408,0.0244650263,0.0815794244,0.0799679831,0.1265696138,0.0000000000,0.0000000000,0.0342189223,0.1003428102,0.1091166362,0.1340457499,0.1362498850,0.0000020619,0.0000000000,0.0000000000,0.0000000000,-0.0178576838,0.1481719613,-0.0026653961,0.0616414323,0.1481665671,0.0091945417
20:20:27:56.740,61,0.0002522116,0.2420668304,0.1018555462,0.0000000000,0.0000000000,0.0751209855,0.0377499871,0.0002515259,0.2424987555,0.0297159925,0.0000000000,0.0000000000,0.0751845688,0.0386951417,0.0421917699,0.0117061473,0.0000000000,0.0838605613,0.1060870141,0.0730192289,0.1618452519,0.0404053889,0.0000000000,0.1460817009,0.1264736652,0.0000000000,0.0000000000,0.0552959479,0.0544806868,0.1673315018,0.1552587003,0.1100313663,0.0430864841,0.1585018784,0.0847326890,0.0546208397,0.0544873737,0.1518235058,0.1397413164,0.0262871720,0.0245521255,0.0827172697,0.0811146498,0.1263218373,0.0000000000,0.0000000000,0.0338990204,0.0998467058,0.1086381152,0.1338985562,0.1360339373,0.0000030192,0.0000000000,0.0000000000,0.0000000000,-0.0179536436,0.1481581330,-0.0026794630,0.0615401492,0.1481527239,0.0091785854
20:20:27:57.741,61,0.0002498322,0.2423801273,0.1019903943,0.0000000000,0.0000000000,0.0742791444,0.0371272899,0.0002491502,0.2428141832,0.0295703989,0.0000000000,0.0000000000,0.0743399784,0.0380783677,0.0414879806,0.0115225445,0.0000000000,0.0826499537,0.1045333073,0.0707596093,0.1584437490,0.0403536521,0.0000000000,0.1495058537,0.1285792291,0.0000000000,0.0000000000,0.0548245385,0.0540358946,0.1651561558,0.1537924260,0.1090174913,0.0425107256,0.1579497904,0.0846827626,0.0540639125,0.0538880937,0.1509116888,0.1386885494,0.0263335630,0.0245796610,0.0833974853,0.0817966312,0.1259753853,0.0000000000,0.0000000000,0.0333416611,0.0985002071,0.1069797501,0.1335240453,0.1355631799,0.0000036819,0.0000000000,0.0000000000,0.0000000000,-0.0178651679,0.1483506113,-0.0026697752,0.0616198666,0.1483452022,0.0092025744
20:20:27:58.742,61,0.0002394070,0.2426113039,0.1016596034,0.0000000000,0.0000000000,0.0733817741,0.0371766947,0.0002387522,0.2430418432,0.0298936125,0.0000000000,0.0000000000,0.0734404996,0.0381383076,0.0408483297,0.0113968402,0.0000000000,0.0819000602,0.1037027314,0.0697267205,0.1559538394,0.0403956138,0.0000000000,0.1507405043,0.1294126511,0.0000000000,0.0000000000,0.0543824546,0.0536147729,0.1642982513,0.1531424671,0.1083319932,0.0419433787,0.1575528234,0.0847123265,0.0534953438,0.0532915406,0.1502862275,0.1380035132,0.0264305752,0.0246488024,0.0838545337,0.0822516605,0.1256010085,0.0000000000,0.0000000000,0.0327291153,0.0976412222,0.1060408428,0.1333358586,0.1352603883,0.0000046806,0.0000000000,0.0000000000,0.0000000000,-0.0180600658,0.1484902352,-0.0027014753,0.0614187270,0.1484848708,0.0091813384
20:20:27:59.743,61,0.0002254048,0.2435990125,0.1016183794,0.0000000000,0.0000000000,0.0726712197,0.0373410545,0.0002247875,0.2440306544,0.0299507398,0.0000000000,0.0000000000,0.0727286190,0.0382957235,0.0405746736,0.0110421497,0.0000000000,0.0818023980,0.1036419794,0.0693583935,0.1553852260,0.0401341133,0.0000000000,0.1513043493,0.1297875345,0.0000000000,0.0000000000,0.0541482791,0.0533924997,0.1640484035,0.1530672163,0.1083319634,0.0416760333,0.1572984308,0.0846713111,0.0531340428,0.0529110692,0.1503823996,0.1380920410,0.0264891945,0.0247034319,0.0839644298,0.0823715106,0.1257343441,0.0000000000,0.0000000000,0.0323709808,0.0972114801,0.1055621728,0.1335260868,0.1353770345,0.0000046114,0.0000000000,0.0000000000,0.0000000000,-0.0180929359,0.1490944475,-0.0027175688,0.0613882765,0.1490891278,0.0092146927
20:20:28:00.745,61,0.0002101591,0.2467177063,0.1007253006,0.0000000000,0.0000000000,0.0721462816,0.0359019153,0.0002095832,0.2471438795,0.0308220163,0.0000000000,0.0000000000,0.0722023398,0.0367688276,0.0404761024,0.0105304206,0.0000000000,0.0819316804,0.1038369685,0.0692150518,0.1553946584,0.0378733911,0.0000000000,0.1513609290,0.1302213967,0.0000000000,0.0000000000,0.0539172105,0.0532040857,0.1637183726,0.1529824734,0.1084603891,0.0415348671,0.1569621563,0.0845644698,0.0528852157,0.0526376925,0.1505756378,0.1384490728,0.0264995620,0.0247629676,0.0840488970,0.0824818835,0.1257730573,0.0000000000,0.0000000000,0.0321625955,0.0969414413,0.1053370088,0.1337314844,0.1356611997,0.0000030429,0.0000000000,0.0000000000,0.0000000000,-0.0186139140,0.1509979665,-0.0028320504,0.0608312562,0.1509926915,0.0092495484
20:20:28:01.745,61,0.0001948655,0.2491920888,0.1000634804,0.0000000000,0.0000000000,0.0714607090,0.0348810405,0.0001943313,0.2496142238,0.0314863846,0.0000000000,0.0000000000,0.0715153441,0.0356925316,0.0401466005,0.0100984583,0.0000000000,0.0817598403,0.1037381291,0.0689842626,0.1550682038,0.0369204767,0.0000000000,0.1517653316,0.1316787004,0.0000000000,0.0000000000,0.0535776988,0.0529074706,0.1631123871,0.1525752991,0.1080871001,0.0412251055,0.1563651264,0.0843764991,0.0524544865,0.0521771535,0.1505805403,0.1385967433,0.0265542828,0.0248521585,0.0842140242,0.0826665759,0.1257211566,0.0000000000,0.0000000000,0.0317072161,0.0965165794,0.1049431488,0.1338815540,0.1358539611,0.0000019123,0.0000000000,0.0000000000,0.0000000000,-0.0190107450,0.1525084376,-0.0029218041,0.0604176186,0.1525032222,0.0092800688
20:20:28:02.747,61,0.0001801147,0.2492391020,0.1000128984,0.0000000000,0.0000000000,0.0707456842,0.0343465358,0.0001796209,0.2496608347,0.0315097049,0.0000000000,0.0000000000,0.0707991496,0.0351386108,0.0397198200,0.0097079314,0.0000000000,0.0815351829,0.1036300287,0.0687964261,0.1545767039,0.0362203531,0.0000000000,0.1521497369,0.1325747073,0.0000000000,0.0000000000,0.0532097332,0.0525866337,0.1625937521,0.1522618234,0.1073307022,0.0408750102,0.1544844359,0.0840290561,0.0519138873,0.0516041145,0.1505579054,0.1387047470,0.0266084168,0.0249394048,0.0843241066,0.0827840716,0.1256515533,0.0000000000,0.0000000000,0.0311670639,0.0960370973,0.1044919267,0.1338989139,0.1359286159,0.0000008188,0.0000000000,0.0000000000,0.0000000000,-0.0190247446,0.1525369585,-0.0029245105,0.0603868067,0.1525316983,0.0092770997
20:20:28:03.747,61,0.0001661776,0.2490401119,0.0995436981,0.0000000000,0.0000000000,0.0701293126,0.0342095867,0.0001657220,0.2494559288,0.0319442861,0.0000000000,0.0000000000,0.0701817870,0.0349982493,0.0392149985,0.0094559081,0.0000000000,0.0810112730,0.1031176075,0.0682996511,0.1534177363,0.0358443148,0.0000000000,0.1525014341,0.1332074702,0.0000000000,0.0000000000,0.0528159887,0.0522391871,0.1617745161,0.1517259479,0.1066159606,0.0404682495,0.1535987109,0.0838260874,0.0513934307,0.0510513671,0.1495024562,0.1381599456,0.0266106427,0.0249561258,0.0841631293,0.0826165527,0.1254126430,0.0000000000,0.0000000000,0.0306342784,0.0954062045,0.1038492247,0.1335447729,0.1355556697,0.0000007432,0.0000000000,0.0000000000,0.0000000000,-0.0192875043,0.1524125487,-0.0029624410,0.0601046346,0.1524073184,0.0092261583
