Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:19:44:28.034,61,0.0967701003,0.3039188385,0.0921681821,0.0000000000,0.0000000000,0.0790003091,0.0000000000,0.0965365320,0.3042990565,0.0369409546,0.0000000000,0.0000000000,0.0790237412,0.0000000000,0.0986337364,0.0000000000,0.0081354501,0.1587737799,0.0686421543,0.0512172580,0.0519530624,0.0181517638,0.0000000000,0.7575141191,0.7651119232,0.0000000000,0.0000000000,0.0952419713,0.1030755267,0.1490636319,0.1327984333,0.0394588150,0.0282747708,0.0708148330,0.0575879253,0.0389240868,0.0381162427,0.5876937509,0.5836854577,0.1815172136,0.1777776778,0.1568322331,0.1560352743,0.1064129248,0.0000000000,0.0000000000,0.0099358950,0.2602396309,0.2820381522,0.2505055666,0.2547698617,0.0001712244,0.0000000000,0.0000000000,0.0000000000,-0.0221771393,0.1859319806,-0.0041712560,0.0553338453,0.1859413832,0.0104034040
20:19:44:29.035,61,0.0964909494,0.3025220037,0.0920795947,0.0000000000,0.0000000000,0.0790341571,0.0000000000,0.0962501317,0.3028991520,0.0370636843,0.0000000000,0.0000000000,0.0790578872,0.0000000000,0.0982242823,0.0000000000,0.0081764935,0.1587143242,0.0682272911,0.0513409935,0.0518779233,0.0180598274,0.0000000000,0.7540357709,0.7615033388,0.0000000000,0.0000000000,0.0949587226,0.1028323174,0.1476313770,0.1322513521,0.0394082032,0.0281659961,0.0709638894,0.0578284040,0.0388322733,0.0380173437,0.5835692883,0.5799025297,0.1818393171,0.1782055795,0.1542943120,0.1535005718,0.1064530686,0.0000000000,0.0000000000,0.0099046221,0.2600390315,0.2819194496,0.2470695674,0.2519957721,0.0000807685,0.0000000000,0.0000000000,0.0000000000,-0.0222543869,0.1850769222,-0.0041660867,0.0552894995,0.1850862652,0.0103461631
20:19:44:30.036,61,0.0965668932,0.3036836982,0.0924158692,0.0000000000,0.0000000000,0.0791053921,0.0000000000,0.0963258147,0.3040667176,0.0367914923,0.0000000000,0.0000000000,0.0791291073,0.0000000000,0.0979486257,0.0000000000,0.0083711129,0.1580961198,0.0680726990,0.0512827449,0.0518269241,0.0177340787,0.0000000000,0.7618954182,0.7716347575,0.0000000000,0.0000000000,0.0948955640,0.1027905643,0.1468431503,0.1317471862,0.0394051410,0.0280392431,0.0710789710,0.0579867885,0.0387982093,0.0379821323,0.5817419291,0.5784734488,0.1821692437,0.1787714660,0.1565356404,0.1557898670,0.1062183976,0.0000000000,0.0000000000,0.0098919254,0.2612622976,0.2839037180,0.2461705357,0.2513830960,0.0001036929,0.0000000000,0.0000000000,0.0000000000,-0.0220879987,0.1857896894,-0.0041512391,0.0554840304,0.1857990772,0.0104234405
20:19:44:31.037,61,0.0968749300,0.3050580919,0.0918177888,0.0000000000,0.0000000000,0.0791290998,0.0000000000,0.0966387689,0.3054342568,0.0373895504,0.0000000000,0.0000000000,0.0791525766,0.0000000000,0.0981068537,0.0000000000,0.0084387558,0.1581016332,0.0681341216,0.0511402376,0.0517563820,0.0174176674,0.0000000000,0.7666515708,0.7770484686,0.0000000000,0.0000000000,0.0951048210,0.1030322015,0.1464786530,0.1314448714,0.0394085720,0.0279943291,0.0710593164,0.0579922646,0.0388138257,0.0380155966,0.5854268074,0.5837265253,0.1824656278,0.1792819947,0.1584313065,0.1577226818,0.1061446667,0.0000000000,0.0000000000,0.0099004656,0.2624137104,0.2855928838,0.2533366680,0.2579614222,0.0001701521,0.0000000000,0.0000000000,0.0000000000,-0.0224435106,0.1866267174,-0.0042374935,0.0551162548,0.1866361499,0.0104021691
20:19:44:32.038,61,0.0986071602,0.3096184134,0.0902731270,0.0000000000,0.0000000000,0.0788686052,0.0000000000,0.0984162688,0.3099774420,0.0389265828,0.0000000000,0.0000000000,0.0788920447,0.0000000000,0.0985969603,0.0000000000,0.0082096616,0.1585627794,0.0683041289,0.0508705378,0.0516767912,0.0174638387,0.0000000000,0.7699255943,0.7802469134,0.0000000000,0.0000000000,0.0955247283,0.1034948304,0.1466291547,0.1314209998,0.0394459404,0.0279687624,0.0711170211,0.0580152273,0.0388512425,0.0380896814,0.5933586955,0.5878301859,0.1827386469,0.1796080917,0.1585714370,0.1578807831,0.1063681170,0.0000000000,0.0000000000,0.0099049062,0.2626324594,0.2860175371,0.2567918003,0.2606217861,0.0002802579,0.0000000000,0.0000000000,0.0000000000,-0.0233537965,0.1894067377,-0.0044765957,0.0541603565,0.1894162595,0.0103778811
20:19:44:33.039,61,0.1001768634,0.3144101799,0.0902455226,0.0000000000,0.0000000000,0.0786623433,0.0000000000,0.1000123993,0.3147744536,0.0389057100,0.0000000000,0.0000000000,0.0786857679,0.0000000000,0.1003801897,0.0000000000,0.0079060597,0.1590456814,0.0684516430,0.0504687019,0.0515654795,0.0174524728,0.0000000000,0.7760208845,0.7868687510,0.0000000000,0.0000000000,0.0961325169,0.1042750999,0.1474512815,0.1316673011,0.0394684225,0.0279378667,0.0710918829,0.0579673462,0.0389563292,0.0382391401,0.6106918454,0.6050613523,0.1831781715,0.1801530719,0.1587069780,0.1580286473,0.1066201627,0.0000000000,0.0000000000,0.0099313557,0.2628558278,0.2864499092,0.2626127005,0.2663572431,0.0003642015,0.0000000000,0.0000000000,0.0000000000,-0.0233280640,0.1923377663,-0.0045425845,0.0541131943,0.1923473477,0.0105332891
20:19:44:34.040,61,0.1005161852,0.3131635189,0.0908940360,0.0000000000,0.0000000000,0.0787367448,0.0000000000,0.1003628150,0.3135359287,0.0382591896,0.0000000000,0.0000000000,0.0787603334,0.0000000000,0.1013274640,0.0000000000,0.0077964114,0.1591480970,0.0685658082,0.0500985198,0.0514650717,0.0172030088,0.0000000000,0.7856975794,0.7960845828,0.0000000000,0.0000000000,0.0967199579,0.1049459130,0.1479318291,0.1318968385,0.0394811295,0.0278606787,0.0710759386,0.0579449944,0.0391021408,0.0384151116,0.6158037782,0.6102049947,0.1842061877,0.1822117716,0.1629719734,0.1623072028,0.1065236405,0.0000000000,0.0000000000,0.0099867526,0.2713347971,0.2971397936,0.2653845847,0.2691618502,0.0003740900,0.0000000000,0.0000000000,0.0000000000,-0.0229437817,0.1915792525,-0.0044497107,0.0545101129,0.1915888041,0.0105675841
20:19:44:35.042,61,0.1004532501,0.3104094863,0.0911230743,0.0000000000,0.0000000000,0.0790833756,0.0000000000,0.1002993956,0.3107821047,0.0380298086,0.0000000000,0.0000000000,0.0791070312,0.0000000000,0.1015901342,0.0000000000,0.0078158164,0.1589122117,0.0684640557,0.0499190986,0.0514029562,0.0170402993,0.0000000000,0.7883340716,0.7985373139,0.0000000000,0.0000000000,0.0968594849,0.1051096544,0.1477461159,0.1316679716,0.0394355617,0.0277586374,0.0710392371,0.0579678826,0.0391463563,0.0384682380,0.6141046286,0.6108936667,0.1852224618,0.1833044738,0.1645168513,0.1638510674,0.1063712910,0.0000000000,0.0000000000,0.0100212414,0.2738768458,0.3000947535,0.2663030326,0.2700302303,0.0003140800,0.0000000000,0.0000000000,0.0000000000,-0.0228136312,0.1898960173,-0.0043846453,0.0546652041,0.1899055094,0.0105022285
20:19:44:36.043,61,0.0984291434,0.3080911636,0.0908177346,0.0000000000,0.0000000000,0.0793920904,0.0000000000,0.0982445255,0.3084565997,0.0383390002,0.0000000000,0.0000000000,0.0794159025,0.0000000000,0.1017648280,0.0000000000,0.0079543944,0.1587236673,0.0681485087,0.0499492325,0.0513534993,0.0168241616,0.0000000000,0.7837041020,0.7927111387,0.0000000000,0.0000000000,0.0967266262,0.1049963981,0.1474927217,0.1314999610,0.0393062606,0.0276728142,0.0709668174,0.0580011159,0.0391635522,0.0384808742,0.6133868098,0.6112841964,0.1859816462,0.1841552407,0.1632776111,0.1626043618,0.1063299775,0.0000000000,0.0000000000,0.0100591574,0.2748952508,0.3012276292,0.2625386417,0.2663329542,0.0002046584,0.0000000000,0.0000000000,0.0000000000,-0.0230053663,0.1884759068,-0.0043876255,0.0544968098,0.1884853840,0.0103897285
20:19:44:37.043,61,0.0976066738,0.3041062951,0.0913842097,0.0000000000,0.0000000000,0.0798694119,0.0000000000,0.0974109620,0.3044754267,0.0377438664,0.0000000000,0.0000000000,0.0798935294,0.0000000000,0.1019205302,0.0000000000,0.0080952812,0.1586519480,0.0680492371,0.0499560684,0.0512699857,0.0168160181,0.0000000000,0.7827107906,0.7912775874,0.0000000000,0.0000000000,0.0967402756,0.1050046980,0.1474085003,0.1314769685,0.0392262414,0.0276577752,0.0708248615,0.0579271801,0.0391750969,0.0384830758,0.6125798225,0.6103394628,0.1862068623,0.1843196750,0.1629644632,0.1622833163,0.1062629968,0.0000000000,0.0000000000,0.0100891916,0.2756429911,0.3018049896,0.2611901760,0.2647043467,0.0001322621,0.0000000000,0.0000000000,0.0000000000,-0.0226586945,0.1860418022,-0.0042643910,0.0548620112,0.1860511899,0.0103210239
20:19:44:38.045,61,0.0972655863,0.3041809499,0.0919125751,0.0000000000,0.0000000000,0.0802180469,0.0000000000,0.0970620140,0.3045578897,0.0371785387,0.0000000000,0.0000000000,0.0802421942,0.0000000000,0.1023128778,0.0000000000,0.0082111098,0.1586804390,0.0679114908,0.0499042086,0.0512070321,0.0167696010,0.0000000000,0.7821577191,0.7904827595,0.0000000000,0.0000000000,0.0968077406,0.1050811112,0.1475963593,0.1316973120,0.0391238146,0.0276428983,0.0706702173,0.0578319766,0.0392374396,0.0385329165,0.6126118898,0.6104348898,0.1864833534,0.1845161617,0.1616753787,0.1609560996,0.1062999815,0.0000000000,0.0000000000,0.0101280147,0.2758336961,0.3017102480,0.2603975832,0.2638290524,0.0001067368,0.0000000000,0.0000000000,0.0000000000,-0.0223191045,0.1860907078,-0.0042016213,0.0551787205,0.1861001104,0.0103833349
20:19:44:39.046,61,0.0970656648,0.3043804765,0.0926817581,0.0000000000,0.0000000000,0.0804691687,0.0000000000,0.0968582332,0.3047688603,0.0363718346,0.0000000000,0.0000000000,0.0804931894,0.0000000000,0.1027661711,0.0000000000,0.0083963908,0.1587189585,0.0677206069,0.0498026796,0.0511551760,0.0166164599,0.0000000000,0.7820727229,0.7902773619,0.0000000000,0.0000000000,0.0968967229,0.1051807776,0.1479053050,0.1320558190,0.0389873311,0.0275744479,0.0705275461,0.0577558987,0.0393231660,0.0386013128,0.6130619645,0.6112517715,0.1869935840,0.1849898845,0.1609793007,0.1602489948,0.1063043997,0.0000000000,0.0000000000,0.0101645105,0.2758381963,0.3013824224,0.2600250542,0.2634361088,0.0001215627,0.0000000000,0.0000000000,0.0000000000,-0.0218342934,0.1862176061,-0.0041132392,0.0556392036,0.1862270087,0.0104771974
20:19:44:40.047,61,0.0972531140,0.3037325144,0.0927437916,0.0000000000,0.0000000000,0.0806862339,0.0000000000,0.0970420092,0.3041211367,0.0362679735,0.0000000000,0.0000000000,0.0807101652,0.0000000000,0.1030475423,0.0000000000,0.0085402085,0.1587791741,0.0675439835,0.0497913398,0.0511236079,0.0165355038,0.0000000000,0.7817199826,0.7898568511,0.0000000000,0.0000000000,0.0969049111,0.1051842719,0.1480226666,0.1322192252,0.0388482437,0.0275485851,0.0703307837,0.0576385297,0.0393830836,0.0386439040,0.6132809520,0.6115363836,0.1872642338,0.1852048039,0.1606088132,0.1598721743,0.1062885821,0.0000000000,0.0000000000,0.0101929232,0.2755334973,0.3001987040,0.2595198750,0.2629406750,0.0001451294,0.0000000000,0.0000000000,0.0000000000,-0.0217735693,0.1858215928,-0.0040928740,0.0556805879,0.1858309954,0.0104621649
20:19:44:41.048,61,0.0972988307,0.3019038439,0.0931366012,0.0000000000,0.0000000000,0.0809928626,0.0000000000,0.0970842540,0.3022983968,0.0358639210,0.0000000000,0.0000000000,0.0810167268,0.0000000000,0.1032522917,0.0000000000,0.0087097399,0.1588182896,0.0673882663,0.0498034768,0.0510854274,0.0164342970,0.0000000000,0.7814391851,0.7895166874,0.0000000000,0.0000000000,0.0968359634,0.1050938219,0.1480381191,0.1322948486,0.0387446359,0.0274903271,0.0702241808,0.0575956516,0.0393694602,0.0386185125,0.6130763888,0.6113327742,0.1875734180,0.1854642779,0.1606068313,0.1598637849,0.1062867120,0.0000000000,0.0000000000,0.0101999538,0.2753599584,0.2995908856,0.2589280009,0.2623423338,0.0001552078,0.0000000000,0.0000000000,0.0000000000,-0.0215354897,0.1847068965,-0.0040232823,0.0559281036,0.1847147048,0.0104440358
20:19:44:42.049,61,0.0973734185,0.3003089726,0.0924652144,0.0000000000,0.0000000000,0.0813289657,0.0000000000,0.0971593335,0.3006923199,0.0364649966,0.0000000000,0.0000000000,0.0813528225,0.0000000000,0.1035675630,0.0000000000,0.0089003677,0.1587095708,0.0673364475,0.0496629886,0.0510025509,0.0161678623,0.0000000000,0.7815446854,0.7896720767,0.0000000000,0.0000000000,0.0968489870,0.1050980017,0.1481236219,0.1324093342,0.0386612415,0.0274493024,0.0700544268,0.0574667156,0.0393446200,0.0385871679,0.6132192612,0.6115710735,0.1875294000,0.1855236739,0.1609010100,0.1601580381,0.1062132046,0.0000000000,0.0000000000,0.0102047725,0.2751381993,0.2991329432,0.2583739460,0.2618561983,0.0001670447,0.0000000000,0.0000000000,0.0000000000,-0.0219004210,0.1837270409,-0.0040692459,0.0555350371,0.1837348193,0.0103144422
20:19:44:43.049,61,0.0971277133,0.3009718657,0.0916796848,0.0000000000,0.0000000000,0.0815809295,0.0000000000,0.0969159082,0.3013449013,0.0372587927,0.0000000000,0.0000000000,0.0816048756,0.0000000000,0.1038308665,0.0000000000,0.0089067174,0.1585113108,0.0674390644,0.0494256765,0.0509127863,0.0159700084,0.0000000000,0.7820386887,0.7906886935,0.0000000000,0.0000000000,0.0969532654,0.1051921025,0.1483068317,0.1325084120,0.0386467427,0.0273976848,0.0699950978,0.0573995709,0.0392987616,0.0385548547,0.6132736206,0.6116357446,0.1875330210,0.1856264323,0.1612828523,0.1605441570,0.1061170995,0.0000000000,0.0000000000,0.0101955980,0.2753124237,0.2992577255,0.2582890093,0.2618023157,0.0001619474,0.0000000000,0.0000000000,0.0000000000,-0.0223755017,0.1841277331,-0.0041667791,0.0550591089,0.1841354817,0.0102489553
20:19:44:44.050,61,0.0971188322,0.3010978997,0.0917898640,0.0000000000,0.0000000000,0.0817879587,0.0000000000,0.0969074443,0.3014726639,0.0371206515,0.0000000000,0.0000000000,0.0818120986,0.0000000000,0.1041201651,0.0000000000,0.0089453207,0.1585771292,0.0673777014,0.0492319576,0.0508368202,0.0158389714,0.0000000000,0.7824822664,0.7912474871,0.0000000000,0.0000000000,0.0969835073,0.1052059308,0.1484197825,0.1325822175,0.0385834388,0.0273042470,0.0699189603,0.0573623218,0.0392698459,0.0385367051,0.6135723591,0.6118959785,0.1879027784,0.1860222071,0.1624838859,0.1617616117,0.1059611440,0.0000000000,0.0000000000,0.0101867775,0.2753475010,0.2991798818,0.2582967579,0.2618065178,0.0001626121,0.0000000000,0.0000000000,0.0000000000,-0.0222922228,0.1842055023,-0.0041530654,0.0551244915,0.1842132658,0.0102655459
20:19:44:45.051,61,0.0969461650,0.3003810346,0.0926740468,0.0000000000,0.0000000000,0.0819209963,0.0000000000,0.0967312977,0.3007675409,0.0362318419,0.0000000000,0.0000000000,0.0819454566,0.0000000000,0.1041240320,0.0000000000,0.0089141391,0.1585980654,0.0672075897,0.0492735505,0.0508373193,0.0156455971,0.0000000000,0.7808678746,0.7900791764,0.0000000000,0.0000000000,0.0967745781,0.1049986929,0.1481337696,0.1323356181,0.0385518186,0.0272420999,0.0699185133,0.0574225001,0.0392120294,0.0384867489,0.6117157340,0.6101742983,0.1882042289,0.1864091456,0.1629978865,0.1622786820,0.1058047265,0.0000000000,0.0000000000,0.0101852883,0.2748492658,0.2986072302,0.2577835023,0.2613677382,0.0001520760,0.0000000000,0.0000000000,0.0000000000,-0.0217602085,0.1837724596,-0.0040442199,0.0556599982,0.1837801933,0.0103402371
20:19:44:46.052,61,0.0965624377,0.2996324301,0.0934265107,0.0000000000,0.0000000000,0.0822179094,0.0000000000,0.0963436514,0.3000285625,0.0354847088,0.0000000000,0.0000000000,0.0822426975,0.0000000000,0.1039255783,0.0000000000,0.0088981064,0.1584790796,0.0669248849,0.0494051054,0.0508147106,0.0155526679,0.0000000000,0.7801250815,0.7894455791,0.0000000000,0.0000000000,0.0964978412,0.1047351584,0.1476137340,0.1318916976,0.0384991467,0.0271629095,0.0699501038,0.0575334728,0.0391398147,0.0384181254,0.6077636480,0.6054030657,0.1886565536,0.1868841946,0.1630980372,0.1623753458,0.1056243405,0.0000000000,0.0000000000,0.0101815024,0.2747542262,0.2984800935,0.2568328381,0.2607700825,0.0001145871,0.0000000000,0.0000000000,0.0000000000,-0.0213132761,0.1833191514,-0.0039511765,0.0561166741,0.1833269000,0.0103986850
