Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:20:19:01.185,61,0.0225621667,0.2398779541,0.0903762728,0.0000000000,0.0000000000,0.0816636011,0.0000000000,0.0220320448,0.2401674092,0.0405075029,0.0000000000,0.0000000000,0.0818111598,0.0000000000,0.0413981751,0.0113492701,0.0000000000,0.1277922988,0.1551591307,0.1218813732,0.2723582983,0.0546375327,0.0000000000,0.0798838958,0.0646257028,0.0000000000,0.0000000000,0.0411590412,0.0414944105,0.1910849810,0.1760047525,0.0933731422,0.0387869924,0.1627650261,0.0881477669,0.0479559042,0.0472594090,0.1884077638,0.1781143993,0.0324568786,0.0293334406,0.0379664823,0.0368711017,0.1582226604,0.0000000000,0.0000000000,0.0387455001,0.1001997441,0.1127751097,0.1501564831,0.1501137167,0.0000164060,0.0000000000,0.0000000000,0.0000000000,-0.0244787522,0.1467542499,-0.0036179968,0.0546154901,0.1467535347,0.0080688670
20:20:19:02.186,61,0.0258187484,0.2406980842,0.0918839201,0.0000000000,0.0000000000,0.0819760337,0.0000000000,0.0251657646,0.2410056740,0.0390914120,0.0000000000,0.0000000000,0.0821241811,0.0000000000,0.0415170267,0.0112751937,0.0000000000,0.1281989068,0.1573832482,0.1223039106,0.2688191831,0.0548728406,0.0000000000,0.0933226869,0.0762043819,0.0000000000,0.0000000000,0.0414687023,0.0418181494,0.1938963383,0.1781203300,0.0933175907,0.0388241448,0.1617772579,0.0875967667,0.0473915935,0.0466723926,0.1943192333,0.1837262660,0.0326213688,0.0294419602,0.0375933945,0.0364794359,0.1593581140,0.0000000000,0.0000000000,0.0347803980,0.1001927331,0.1126068532,0.1512718797,0.1505438983,0.0000192810,0.0000000000,0.0000000000,0.0000000000,-0.0236212146,0.1472633779,-0.0035035657,0.0555224344,0.1472627223,0.0082315896
20:20:19:03.187,61,0.0271508507,0.2403024286,0.0924722627,0.0000000000,0.0000000000,0.0824011937,0.0000000000,0.0264310241,0.2406161278,0.0385749899,0.0000000000,0.0000000000,0.0825517923,0.0000000000,0.0414888412,0.0113589978,0.0000000000,0.1286166459,0.1594862193,0.1228448451,0.2702613175,0.0551390611,0.0000000000,0.0983993337,0.0815373883,0.0000000000,0.0000000000,0.0416591354,0.0420326442,0.1950335354,0.1790005267,0.0929577127,0.0387860872,0.1608601511,0.0870013684,0.0468412824,0.0461027548,0.1973831952,0.1866442859,0.0328133479,0.0295821950,0.0374393873,0.0362995937,0.1601913422,0.0000000000,0.0000000000,0.0327619575,0.1004060134,0.1127445176,0.1529130042,0.1517946422,0.0000172767,0.0000000000,0.0000000000,0.0000000000,-0.0233099889,0.1470242590,-0.0034517169,0.0558799468,0.1470235586,0.0082708867
20:20:19:04.187,61,0.0275740530,0.2393740863,0.0933764279,0.0000000000,0.0000000000,0.0830151364,0.0000000000,0.0268256292,0.2396968305,0.0377453677,0.0000000000,0.0000000000,0.0831708238,0.0000000000,0.0413904749,0.0116276704,0.0000000000,0.1294350922,0.1618274003,0.1234133393,0.2811805606,0.0564742573,0.0000000000,0.1031376272,0.0848150253,0.0000000000,0.0000000000,0.0417879708,0.0421822034,0.1950960755,0.1784429103,0.0922758430,0.0387765579,0.1578329206,0.0862307474,0.0463210307,0.0455608778,0.1992830336,0.1883518398,0.0330099314,0.0296941400,0.0372768529,0.0360958166,0.1610727757,0.0000000000,0.0000000000,0.0315716341,0.1008994952,0.1132281870,0.1538912505,0.1525986046,0.0000117031,0.0000000000,0.0000000000,0.0000000000,-0.0228105616,0.1464608461,-0.0033646442,0.0564310402,0.1464601159,0.0083198939
20:20:19:05.189,61,0.0278311223,0.2414921969,0.0943750665,0.0000000000,0.0000000000,0.0832900777,0.0000000000,0.0270576291,0.2418287247,0.0369261727,0.0000000000,0.0000000000,0.0834491178,0.0000000000,0.0411927067,0.0121114608,0.0000000000,0.1708463132,0.1754009724,0.1843633354,0.4335981905,0.0580552220,0.0000000000,0.1050663516,0.0861413553,0.0000000000,0.0000000000,0.0419212282,0.0423980020,0.1911755055,0.1743455827,0.0582138412,0.0387182087,0.1399323791,0.0847800747,0.0456542037,0.0448909961,0.2170186341,0.1951069981,0.0370935313,0.0320610963,0.0376518816,0.0364160948,0.1618642658,0.0000000000,0.0000000000,0.0311646406,0.1017549932,0.1167080998,0.1629334092,0.1626540422,0.0000175459,0.0000000000,0.0000000000,0.0000000000,-0.0223111976,0.1477618366,-0.0033206604,0.0570236109,0.1477611363,0.0084829340
20:20:19:06.189,61,0.0282600038,0.2454123050,0.0941241086,0.0000000000,0.0000000000,0.0833420306,0.0000000000,0.0274777822,0.2457505465,0.0373076349,0.0000000000,0.0000000000,0.0835028365,0.0000000000,0.0411554314,0.0130936094,0.0000000000,0.1825334430,0.1788848191,0.2703665197,0.4765571654,0.0585545637,0.0000000000,0.0946716741,0.0811446905,0.0000000000,0.0000000000,0.0420760773,0.0427306667,0.1899945885,0.1731295884,0.0457715169,0.0384720452,0.1334953308,0.0843085349,0.0449558012,0.0442147106,0.2456182837,0.2138884366,0.0692675188,0.0598107614,0.0381480530,0.0368857794,0.1627030224,0.0000000000,0.0000000000,0.0308661405,0.1018949151,0.1177992001,0.1659572273,0.1670457125,0.0001164722,0.0000000000,0.0000000000,0.0000000000,-0.0225335751,0.1501588970,-0.0034089778,0.0568515621,0.1501583010,0.0085966336
20:20:19:07.190,61,0.0268138666,0.2465187460,0.0945019573,0.0000000000,0.0000000000,0.0835669935,0.0000000000,0.0262147803,0.2468625754,0.0370373167,0.0000000000,0.0000000000,0.0837300494,0.0000000000,0.0421246924,0.0152252186,0.0000000000,0.1981775761,0.1516677439,0.2675741911,0.3283310235,0.0579710379,0.0000000000,0.0957010910,0.0858104751,0.0000000000,0.0000000000,0.0423803963,0.0431962609,0.1894547641,0.1723458916,0.0394004621,0.0381538421,0.1137228608,0.0837371051,0.0432859771,0.0427547842,0.3345094323,0.3003048897,0.0858385637,0.0773007274,0.0386422649,0.0373631194,0.1662566513,0.0000000000,0.0000000000,0.0291264560,0.1019421890,0.1183942854,0.1673669666,0.1689410061,0.0002243654,0.0000000000,0.0000000000,0.0000000000,-0.0223680027,0.1508378088,-0.0033994673,0.0570739284,0.1508372575,0.0086698383
20:20:19:08.192,61,0.0246124398,0.2460029274,0.0943120643,0.0000000000,0.0000000000,0.0837829635,0.0000000000,0.0242058206,0.2463436574,0.0372707434,0.0000000000,0.0000000000,0.0839485899,0.0000000000,0.0437328406,0.0255053714,0.0000000000,0.2076110542,0.1409445405,0.2734107971,0.2908582091,0.0552195609,0.0000000000,0.0955751464,0.0871727243,0.0000000000,0.0000000000,0.0427561402,0.0437028222,0.1908653080,0.1722872555,0.0358761661,0.0377560668,0.1037076265,0.0829311013,0.0416515470,0.0411611646,0.3622716963,0.3264989555,0.0947139189,0.0864932016,0.0381413028,0.0368622988,0.1686165631,0.0000000000,0.0000000000,0.0270232745,0.1014919579,0.1182454005,0.1664273739,0.1689821482,0.0005424555,0.0000000000,0.0000000000,0.0000000000,-0.0225100592,0.1505212039,-0.0034137624,0.0569619685,0.1505206525,0.0086344117
20:20:19:09.192,61,0.0213983655,0.2457264513,0.0938699320,0.0000000000,0.0000000000,0.0840488598,0.0000000000,0.0211766940,0.2460614294,0.0377458520,0.0000000000,0.0000000000,0.0842168629,0.0000000000,0.0459562950,0.0307632666,0.0000000000,0.2154209316,0.1310899407,0.2767263651,0.2670408189,0.0538482890,0.0000000000,0.0953007489,0.0876691341,0.0000000000,0.0000000000,0.0431629829,0.0441953987,0.1973108500,0.1739485860,0.0338000841,0.0373087265,0.0972293094,0.0817446113,0.0403546207,0.0398251675,0.3835188150,0.3448681533,0.1012410522,0.0924617499,0.0359626040,0.0348277651,0.1725689173,0.0000000000,0.0000000000,0.0252277181,0.0995938778,0.1164208055,0.1606727988,0.1638504267,0.0009489512,0.0000000000,0.0000000000,0.0000000000,-0.0227976050,0.1503497809,-0.0034533644,0.0566964000,0.1503491849,0.0085842619
20:20:19:10.194,61,0.0201255325,0.2444528192,0.0934301168,0.0000000000,0.0000000000,0.0844722167,0.0000000000,0.0199607760,0.2447807640,0.0382464752,0.0000000000,0.0000000000,0.0846428573,0.0000000000,0.0498908870,0.0355475470,0.0000000000,0.2311798781,0.1203654110,0.2637446821,0.2112279981,0.0510645285,0.0000000000,0.0954098701,0.0899431631,0.0000000000,0.0000000000,0.0436608233,0.0447699688,0.2030252367,0.1763349026,0.0325351655,0.0367641523,0.0903722346,0.0794732273,0.0382884853,0.0376496762,0.4024363458,0.3651225269,0.1078250557,0.0993945450,0.0317865275,0.0308920443,0.1759187132,0.0000000000,0.0000000000,0.0231291335,0.0983294621,0.1153565347,0.1517728716,0.1562421471,0.0011557479,0.0000000000,0.0000000000,0.0000000000,-0.0231026933,0.1495682597,-0.0034811061,0.0564373881,0.1495676488,0.0085000014
20:20:19:11.195,61,0.0154960137,0.2435352057,0.0924132690,0.0000000000,0.0000000000,0.0847714841,0.0000000000,0.0154412650,0.2438498586,0.0392925702,0.0000000000,0.0000000000,0.0849433020,0.0000000000,0.0520909354,0.0373164192,0.0000000000,0.2365397066,0.1161339954,0.2591303885,0.1965014040,0.0475521088,0.0000000000,0.0952750742,0.0908310860,0.0000000000,0.0000000000,0.0441366918,0.0453123525,0.2056567967,0.1789753884,0.0317499414,0.0362067930,0.0873847157,0.0781529844,0.0367344990,0.0360901058,0.4097053409,0.3726981580,0.1106669307,0.1026237831,0.0301921610,0.0293617453,0.1774062067,0.0000000000,0.0000000000,0.0218347386,0.0965486541,0.1136274412,0.1477268636,0.1525633633,0.0011675749,0.0000000000,0.0000000000,0.0000000000,-0.0237366166,0.1490017027,-0.0035628553,0.0558278635,0.1490010768,0.0083759744
20:20:19:12.196,61,0.0122149847,0.2427483201,0.0917161778,0.0000000000,0.0000000000,0.0850137398,0.0120938104,0.0122046769,0.2430534810,0.0400741696,0.0000000000,0.0000000000,0.0851841867,0.0129382620,0.0540050045,0.0378700830,0.0000000000,0.2410291731,0.1137818024,0.2507888675,0.1886305660,0.0460428223,0.0000000000,0.0949676558,0.0909244567,0.0000000000,0.0000000000,0.0446087979,0.0458202474,0.2071673870,0.1803386211,0.0313419998,0.0356888324,0.0855913609,0.0771655515,0.0354153924,0.0348539576,0.4121571481,0.3756861985,0.1122361794,0.1043059975,0.0298900027,0.0290733930,0.1782591492,0.0000000000,0.0000000000,0.0208543669,0.0954771638,0.1120295972,0.1453708559,0.1492671967,0.0008940093,0.0000000000,0.0000000000,0.0000000000,-0.0242105406,0.1485167742,-0.0036219738,0.0554107428,0.1485161632,0.0082860021
20:20:19:13.197,61,0.0107096098,0.2434801012,0.0917631984,0.0000000000,0.0000000000,0.0852731466,0.0171467066,0.0107183000,0.2437864095,0.0401230529,0.0000000000,0.0000000000,0.0854409784,0.0180167947,0.0551675260,0.0314518623,0.0000000000,0.2402891666,0.1126929075,0.2454153448,0.2129342705,0.0451300330,0.0000000000,0.0951111764,0.0908713788,0.0000000000,0.0000000000,0.0450473949,0.0462935902,0.2074848711,0.1809136719,0.0311121829,0.0353439040,0.0848287866,0.0765480995,0.0346001647,0.0340796188,0.3925474584,0.3581902385,0.1127371192,0.1048425138,0.0302196704,0.0294033960,0.1786036789,0.0000000000,0.0000000000,0.0201929398,0.0948409960,0.1111778170,0.1442209035,0.1477696151,0.0004904631,0.0000000000,0.0000000000,0.0000000000,-0.0242384449,0.1489647329,-0.0036372484,0.0554354489,0.1489640921,0.0083150668
20:20:19:14.198,61,0.0140615813,0.2446542531,0.0910016894,0.0000000000,0.0000000000,0.0854746997,0.0100741489,0.0136253685,0.2449527830,0.0409081280,0.0000000000,0.0000000000,0.0856402740,0.0109261693,0.0559905656,0.0261163451,0.0000000000,0.2387255877,0.1127816364,0.2393802404,0.2227077633,0.0447001196,0.0000000000,0.0953120291,0.0904599726,0.0000000000,0.0000000000,0.0454603285,0.0467323773,0.2072795928,0.1811288893,0.0310084689,0.0351644084,0.0845569447,0.0760003254,0.0339784063,0.0334878638,0.3762521446,0.3419384360,0.1112945974,0.1029830426,0.0297817495,0.0289664865,0.1788841784,0.0000000000,0.0000000000,0.0197322443,0.0944058076,0.1105140895,0.1436780244,0.1468382776,0.0002001785,0.0000000000,0.0000000000,0.0000000000,-0.0247100592,0.1496791989,-0.0037260563,0.0549694858,0.1496785730,0.0082853893
20:20:19:15.199,61,0.0263925847,0.2454340011,0.0905713737,0.0000000000,0.0000000000,0.0855745003,0.0000000000,0.0257609691,0.2457281649,0.0413728952,0.0000000000,0.0000000000,0.0857376531,0.0000000000,0.0565351881,0.0205734279,0.0000000000,0.2379346788,0.1167990118,0.2355221510,0.2372302413,0.0444393195,0.0000000000,0.0956510678,0.0901449621,0.0000000000,0.0000000000,0.0458581597,0.0471668504,0.2055575997,0.1810398549,0.0309742242,0.0351188742,0.0846409425,0.0755418167,0.0334864967,0.0330235176,0.3617109954,0.3292585015,0.1069153622,0.0989866853,0.0284974780,0.0277350992,0.1792217195,0.0000000000,0.0000000000,0.0194507129,0.0941611826,0.1100974679,0.1434566528,0.1462865174,0.0000861771,0.0000000000,0.0000000000,0.0000000000,-0.0249890089,0.1501540095,-0.0037802451,0.0547056235,0.1501534283,0.0082722148
20:20:19:16.200,61,0.0343882926,0.2466676533,0.0903649554,0.0000000000,0.0000000000,0.0856106654,0.0000000000,0.0337198898,0.2469606102,0.0416019000,0.0000000000,0.0000000000,0.0857715830,0.0000000000,0.0570088476,0.0177911222,0.0000000000,0.2310719639,0.1194130257,0.2301940918,0.2417019457,0.0445508584,0.0000000000,0.0968265012,0.0899940506,0.0000000000,0.0000000000,0.0462966822,0.0476393811,0.2051161528,0.1813257486,0.0311148427,0.0351596251,0.0850448906,0.0751796812,0.0331148803,0.0326791331,0.3561544418,0.3241719306,0.1030198336,0.0947252735,0.0260725059,0.0254252590,0.1796271205,0.0000000000,0.0000000000,0.0192142986,0.0940230712,0.1097681224,0.1435726583,0.1460538805,0.0000553493,0.0000000000,0.0000000000,0.0000000000,-0.0251244586,0.1509076506,-0.0038200987,0.0545747168,0.1509070992,0.0082944948
20:20:19:17.201,61,0.0393392183,0.2467672080,0.0909519717,0.0000000000,0.0000000000,0.0858039707,0.0000000000,0.0387015119,0.2470672876,0.0410247259,0.0000000000,0.0000000000,0.0859620720,0.0000000000,0.0574825443,0.0145019963,0.0000000000,0.2258962393,0.1209222749,0.2198827416,0.2326080352,0.0443027653,0.0000000000,0.1009814292,0.0906482190,0.0000000000,0.0000000000,0.0467702746,0.0481466837,0.2047490180,0.1816300601,0.0313786566,0.0353124477,0.0853509381,0.0746970475,0.0327693298,0.0323591046,0.3534298539,0.3218242824,0.0988246426,0.0914705023,0.0248545203,0.0242406204,0.1799840033,0.0000000000,0.0000000000,0.0189575125,0.0940702632,0.1096212044,0.1436639279,0.1458629817,0.0000588805,0.0000000000,0.0000000000,0.0000000000,-0.0247756466,0.1509715319,-0.0037686927,0.0549287200,0.1509709209,0.0083518280
20:20:19:18.202,61,0.0418184325,0.2467358261,0.0911940336,0.0000000000,0.0000000000,0.0859101638,0.0000000000,0.0411817022,0.2470388263,0.0407805629,0.0000000000,0.0000000000,0.0860649720,0.0000000000,0.0578524619,0.0128424615,0.0000000000,0.2226795703,0.1220267415,0.2155054212,0.2305308878,0.0441454016,0.0000000000,0.1022459865,0.0906618163,0.0000000000,0.0000000000,0.0471633449,0.0485695079,0.2041290402,0.1816118360,0.0316728540,0.0355191305,0.0856082514,0.0741619542,0.0324560478,0.0320668034,0.3516902030,0.3203038573,0.0958527401,0.0887916908,0.0239929743,0.0233913157,0.1801331937,0.0000000000,0.0000000000,0.0187790319,0.0940463468,0.1093782783,0.1435662359,0.1454850435,0.0000523103,0.0000000000,0.0000000000,0.0000000000,-0.0246282555,0.1509535611,-0.0037458253,0.0550750643,0.1509529948,0.0083730454
20:20:19:19.203,61,0.0415523611,0.2469156832,0.0912849754,0.0000000000,0.0000000000,0.0860339850,0.0000000000,0.0409062766,0.2472198755,0.0407100394,0.0000000000,0.0000000000,0.0861858949,0.0000000000,0.0583019666,0.0116524370,0.0000000000,0.2209896743,0.1228239089,0.2133129090,0.2281297892,0.0439299047,0.0000000000,0.1029402986,0.0905679464,0.0000000000,0.0000000000,0.0475825295,0.0490129255,0.2039806843,0.1820046902,0.0319982916,0.0357308872,0.0858738869,0.0736658722,0.0321903005,0.0318251550,0.3509411514,0.3197133243,0.0941129923,0.0872512162,0.0226448830,0.0220833290,0.1804184169,0.0000000000,0.0000000000,0.0186260529,0.0939961076,0.1091014966,0.1434039325,0.1450614333,0.0000576088,0.0000000000,0.0000000000,0.0000000000,-0.0245852564,0.1510640383,-0.0037420648,0.0551290661,0.1510635018,0.0083874753
